imagen1,imagen2,hm1,cp1,ai1,pa1,vr1,cl1,hm2,cp2,ai2,pa2,vr2,cl2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Portada.started,image_11.started,text_19.started,Portada.stopped,Instruccions.started,text_8.started,key_resp_3.started,Instruccions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instructions_2.started,image_3.started,image_4.started,key_resp_4.started,text_9.started,text_10.started,instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,instructions_3.started,text_11.started,text_12.started,text_13.started,text_14.started,text_15.started,text_16.started,text_17.started,image_5.started,key_resp_5.started,text_18.started,image_6.started,image_7.started,image_8.started,image_9.started,image_10.started,instructions_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trial.started,image.started,image_2.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,results.started,text.started,text_2.started,text_3.started,text_4.started,text_5.started,text_6.started,text_7.started,key_resp_2.started,results.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
pngs\51.png,pngs\52.png,0,-1,1,1,-1,0,0,1,-1,-1,1,0,0,8,8,25,12.459680600033607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.314305700012483,12.459680600033607,12.459680600033607,12.459680600033607,12.564673700020649,right,0.1032800999819301,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\35.png,pngs\36.png,0,-1,1,0,-1,0,0,1,-1,0,1,0,0,9,9,17,12.699863800022285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.565006999997422,12.699863800022285,12.699863800022285,12.699863800022285,12.813810400024522,right,0.1032493999809958,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\71.png,pngs\72.png,0,1,1,0,1,1,0,-1,-1,0,-1,-1,0,10,10,35,12.952907300030347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.814166099997237,12.952907300030347,12.952907300030347,12.952907300030347,13.064976699999534,right,0.09926540002925321,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\69.png,pngs\70.png,0,1,1,0,-1,1,0,-1,-1,0,1,-1,0,11,11,34,13.210005900007673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.06532110000262,13.210005900007673,13.210005900007673,13.210005900007673,13.282501100038644,right,0.0655764999683015,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\5.png,pngs\6.png,0,1,1,0,-1,0,0,-1,-1,0,1,0,0,12,12,2,13.420493100013118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.282885699998587,13.420493100013118,13.420493100013118,13.420493100013118,13.548348999989685,right,0.11971910001011565,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\57.png,pngs\58.png,0,-1,1,0,1,0,0,1,-1,0,-1,0,0,13,13,28,13.679156300029717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.54867590003414,13.679156300029717,13.679156300029717,13.679156300029717,13.7658148999908,right,0.08521410002140328,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\61.png,pngs\62.png,0,1,1,0,-1,0,0,-1,-1,0,1,0,0,14,14,30,13.904755300027318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.766171200026292,13.904755300027318,13.904755300027318,13.904755300027318,13.948519200028386,right,0.03571079997345805,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\29.png,pngs\30.png,-1,1,1,0,-1,0,1,-1,-1,0,1,0,0,15,15,14,14.084330999990925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.948840700031724,14.084330999990925,14.084330999990925,14.084330999990925,14.132100399991032,right,0.03211639996152371,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\1.png,pngs\2.png,0,-1,1,0,1,0,0,1,-1,0,-1,0,0,16,16,0,14.26735139999073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.132466999988537,14.26735139999073,14.26735139999073,14.26735139999073,14.282240500033367,left,0.009272600000258535,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\33.png,pngs\34.png,0,-1,1,0,1,0,0,1,-1,0,-1,0,0,17,17,16,14.418173599988222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.282570200040936,14.418173599988222,14.418173599988222,14.418173599988222,14.465927999990527,left,0.04149340000003576,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\49.png,pngs\50.png,0,-1,1,1,1,0,0,1,-1,-1,-1,0,0,18,18,24,14.599840500042774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.466261800029315,14.599840500042774,14.599840500042774,14.599840500042774,14.633017599990126,left,0.028348100022412837,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\53.png,pngs\54.png,0,1,1,-1,-1,0,0,-1,-1,1,1,0,0,19,19,26,14.771023300010711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.633331299992278,14.771023300010711,14.771023300010711,14.771023300010711,14.78277380001964,right,0.0016614000196568668,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\73.png,pngs\74.png,0,-1,1,0,1,1,0,1,-1,0,-1,-1,0,20,20,36,14.920956099987961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.783157200028654,14.920956099987961,14.920956099987961,14.920956099987961,14.966312600008678,right,0.033981400018092245,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\65.png,pngs\66.png,0,-1,1,0,1,-1,0,1,-1,0,-1,1,0,21,21,32,15.10233419999713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.966626900015399,15.10233419999713,15.10233419999713,15.10233419999713,15.166338600043673,right,0.053568100032862276,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\55.png,pngs\56.png,0,1,1,-1,1,0,0,-1,-1,1,-1,0,0,22,22,27,15.308937099995092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.16672280000057,15.308937099995092,15.308937099995092,15.308937099995092,15.450553800037596,left,0.134803099965211,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\7.png,pngs\8.png,0,1,1,0,1,0,0,-1,-1,0,-1,0,0,23,23,3,15.588401500019245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.450926500023343,15.588401500019245,15.588401500019245,15.588401500019245,15.600355800008401,left,0.007034900016151369,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\43.png,pngs\44.png,0,-1,1,-1,-1,0,0,1,-1,1,1,0,0,24,24,21,15.73481570003787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.600708000012673,15.73481570003787,15.73481570003787,15.73481570003787,15.767073000024538,left,0.019935899996198714,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\39.png,pngs\40.png,0,1,1,0,1,0,0,-1,-1,0,-1,0,0,25,25,19,15.90596760000335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.767391500005033,15.90596760000335,15.90596760000335,15.90596760000335,16.08443350001471,right,0.16262899996945634,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\45.png,pngs\46.png,0,1,1,1,-1,0,0,-1,-1,-1,1,0,0,26,26,22,16.227212300000247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.084808700019494,16.227212300000247,16.227212300000247,16.227212300000247,16.269318800012115,left,0.02484230004483834,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\9.png,pngs\10.png,0,-1,1,0,1,0,0,1,-1,0,-1,0,0,27,27,4,16.40969550004229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.26964290003525,16.40969550004229,16.40969550004229,16.40969550004229,16.452242300030775,left,0.025458999967668205,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\47.png,pngs\48.png,0,1,1,1,1,0,0,-1,-1,-1,-1,0,0,28,28,23,16.60586220002733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.45256689999951,16.60586220002733,16.60586220002733,16.60586220002733,16.76867180003319,right,0.15770390001125634,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\79.png,pngs\80.png,0,1,1,0,1,-1,0,-1,-1,0,-1,1,0,29,29,39,16.908306400000583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.76899539999431,16.908306400000583,16.908306400000583,16.908306400000583,17.085379800002556,right,0.1671525000128895,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\17.png,pngs\18.png,-1,-1,1,0,1,0,1,1,-1,0,-1,0,0,30,30,8,17.22668560000602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.085748600016814,17.22668560000602,17.22668560000602,17.22668560000602,17.268842499994207,left,0.025995599979069084,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\23.png,pngs\24.png,1,1,1,0,1,0,-1,-1,-1,0,-1,0,0,31,31,11,17.410407199990004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.26920879998943,17.410407199990004,17.410407199990004,17.410407199990004,17.412341899995226,right,0.0008388999849557877,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\3.png,pngs\4.png,0,-1,1,0,-1,0,0,1,-1,0,1,0,0,32,32,1,17.54507819999708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.412659400026314,17.54507819999708,17.54507819999708,17.54507819999708,17.7387123000226,right,0.1788570000207983,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\11.png,pngs\12.png,0,-1,1,0,-1,0,0,1,-1,0,1,0,0,33,33,5,17.899375100038014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.739802800002508,17.899375100038014,17.899375100038014,17.899375100038014,17.93618790002074,left,0.025495200010482222,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\27.png,pngs\28.png,1,-1,1,0,-1,0,-1,1,-1,0,1,0,0,34,34,13,18.07191810000222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.93702830001712,18.07191810000222,18.07191810000222,18.07191810000222,18.386953200038988,left,0.2999730000155978,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\13.png,pngs\14.png,0,1,1,0,-1,0,0,-1,-1,0,1,0,0,35,35,6,18.52865190000739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.387339300010353,18.52865190000739,18.52865190000739,18.52865190000739,18.737142500001937,right,0.20281649997923523,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\37.png,pngs\38.png,0,1,1,0,-1,0,0,-1,-1,0,1,0,0,36,36,18,18.870661600027233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.737513300031424,18.870661600027233,18.870661600027233,18.870661600027233,18.90379870001925,right,0.028526000038255006,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\21.png,pngs\22.png,1,1,1,0,-1,0,-1,-1,-1,0,1,0,0,37,37,10,19.034893200034276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.904134000011254,19.034893200034276,19.034893200034276,19.034893200034276,19.22101720003411,left,0.1776728000259027,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\15.png,pngs\16.png,0,1,1,0,1,0,0,-1,-1,0,-1,0,0,38,38,7,19.365566699998453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.22136279998813,19.365566699998453,19.365566699998453,19.365566699998453,19.404211600020062,left,0.03028840001206845,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
pngs\19.png,pngs\20.png,-1,-1,1,0,-1,0,1,1,-1,0,1,0,0,39,39,9,19.537620100018103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.404576000000816,19.537620100018103,19.537620100018103,19.537620100018103,19.655016600037925,right,0.11374960001558065,None,,,,,,,,,,,,,,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.655336700030603,19.68007400003262,19.68007400003262,19.68007400003262,19.68007400003262,19.68007400003262,19.68007400003262,19.68007400003262,19.68007400003262,21.54013139999006,space,1.8514504000195302,None,011391,001,2024-07-16_12h31.18.105,untitled,2023.2.3,60.05353171330823,2024-07-16 12h31.25.793846 +0200,
