0.0789,170802
0.0795,170388
0.0796,170968
0.0798,170105
0.0800,170815
0.0802,170846
0.0803,170584
0.0804,171249
0.0805,170649
0.0806,170210
0.0806,170396
0.0807,170286
0.0808,171171
0.0810,171373
0.0812,169935
0.0815,170746
0.0817,170802
0.0817,170388
0.0819,170968
0.0821,170105
0.0822,170815
0.0823,170846
0.0824,170584
0.0826,171249
0.0826,170649
0.0828,170210
0.0828,170396
0.0830,170286
0.0831,171171
0.0832,170569
0.0834,170569
0.0835,30318
0.0836,31445
0.0837,32098
0.0837,32115
0.0842,33550
0.0843,33533
0.0847,34386
0.0850,35177
0.0852,35630
0.0853,36812
0.0854,36675
0.0856,37417
0.0857,38173
0.0859,38290
0.0859,39053
0.0860,39020
0.0861,39735
0.0862,40332
0.0864,41195
0.0865,42104
0.0866,41648
0.0868,42526
0.0872,43764
0.0875,43630
0.0877,44480
0.0880,44398
0.0881,45372
0.0887,46019
0.0889,46547
0.0890,46999
0.0896,47552
0.0898,48064
0.0899,48940
0.0923,49117
0.0924,49342
0.0927,50330
0.0928,50458
0.0928,51312
0.0929,51520
0.0931,51350
0.0931,51646
0.0933,52701
0.0935,53234
0.0937,53538
0.0937,53827
0.0938,54687
0.0940,55438
0.0949,55891
0.0950,56275
0.0952,56376
0.0954,57820
0.0956,57571
0.0958,58254
0.0959,58657
0.0962,58947
0.0964,60171
0.0966,60252
0.0971,60645
0.0972,60917
0.0972,60764
0.0977,62524
0.0978,62270
0.0979,62875
0.0981,63032
0.0983,62706
0.0986,64754
0.0988,64328
0.0989,65360
0.0992,65279
0.0995,64864
0.0997,67306
0.0999,67001
0.1002,67276
0.1005,67508
0.1009,67202
0.1012,69023
0.1013,68590
0.1014,69466
0.1016,69632
0.1032,69257
0.1037,71798
0.1046,70373
0.1048,71400
0.1049,72153
0.1050,71248
0.1052,73881
0.1053,72645
0.1053,73760
0.1054,73794
0.1055,74241
0.1057,75905
0.1059,74956
0.1061,75783
0.1068,76128
0.1080,75878
0.1085,77620
0.1090,76771
0.1105,77498
0.1114,77456
0.1119,77914
0.1121,79204
0.1123,78244
0.1147,79682
