real_time,real_angle,subject_number,estimated_angle,estimated_time,difference_sec
3.792774899979122,173.358970309564,23,138,0.9813333333333334,2.8114415666457884
16.326166499988176,135.8671640608372,38,228,1.6213333333333333,14.704833166654844
40.042989399982616,231.0453843725553,23,138,0.9813333333333334,39.061656066649284
54.8432041000342,152.32557656730916,10,60,0.42666666666666664,54.41653743336753
70.07693800004199,134.56940625590485,37,222,1.5786666666666669,68.49827133337533
