0.0003,51790
0.0119,5403775
0.0293,8388607
0.0461,-895606
0.0629,-8388608
0.0797,-6206955
0.0967,4823328
0.1130,8388607
0.1295,-28591
0.1466,-8388608
0.1628,-6442743
0.1799,4262670
0.1964,7463
0.2132,-8388608
0.2294,-5951790
0.2457,5403775
0.2628,8388607
0.2797,-895606
0.2962,-8388608
0.3124,-6206955
0.3291,4823328
0.3459,8388607
0.3629,-28591
0.3793,-8388608
0.3960,-6442743
0.4130,4262670
0.4295,846998
0.4462,846998
0.4629,8388607
0.4800,-8388608
0.4962,-8388608
0.5125,-3460453
0.5295,8388607
0.5462,8388607
0.5634,-8388608
0.5800,-8388608
0.5962,-3785002
0.6130,8388607
0.6293,8388607
0.6459,-8388608
0.6625,-8388608
0.6795,-4086692
0.6968,8388607
0.7127,8388607
0.7293,-8388608
0.7462,-8388608
0.7624,-4360046
0.7794,8388607
0.7960,8388607
0.8129,-8388608
0.8296,-8388608
0.8462,-4660400
0.8626,8152781
0.8795,8388607
0.8964,-7706992
0.9128,-8388608
0.9297,-4903354
0.9464,7673711
0.9627,8388607
0.9797,-6727139
0.9964,-8388608
1.0131,-5170029
1.0293,7271208
1.0461,8388607
1.0627,-5688744
1.0796,-8388608
1.0965,-5391709
1.1127,6818724
1.1294,8388607
1.1461,-4627527
1.1634,-8388608
1.1799,-5625275
1.1962,6315987
1.2129,8388607
1.2288,-3517931
1.2455,-8388608
1.2624,-5908145
1.2796,5790253
1.2963,8388607
1.3128,-2425216
1.3296,-8388608
1.3464,-6095198
1.3625,5170517
1.3799,8388607
1.3956,-1374651
1.4125,-8388608
1.4289,-6309628
1.4462,4607270
1.4624,8388607
1.4791,-525848
1.4953,-8388608
1.5122,-6522386
1.5288,4010044
1.5455,8388607
1.5625,301442
1.5792,-8388608
1.5961,-6768360
1.6128,3525311
1.6290,8388607
1.6457,1261053
1.6620,-8388608
1.6792,-6991642
1.6959,3053212
1.7119,8388607
1.7287,2231313
1.7458,-8388608
1.7629,-7243121
1.7792,2533591
1.7963,8388607
1.8124,3303434
1.8289,-8388608
1.8453,-7489684
1.8618,2048400
1.8788,8388607
1.8955,4328665
1.9121,-8388608
1.9290,-7726446
1.9459,1549220
1.9622,8388607
1.9795,5338401
1.9958,-8388608
2.0118,-7985069
2.0284,1075780
2.0455,8388607
2.0624,6416480
2.0786,-8388608
2.0951,-8244101
2.1115,542776
2.1283,8388607
2.1449,7474852
2.1620,-8388608
2.1784,-8388608
2.1951,-32226
2.2118,8388607
2.2282,8388607
2.2447,-8388608
2.2613,-8388608
2.2784,-552131
2.2954,8388607
2.3117,8388607
2.3286,-8388608
2.3451,-8388608
2.3624,-1112012
2.3781,8388607
2.3947,8388607
