time_s,value,state
0.0054,64900,none
0.0063,65568,none
0.0088,654,none
0.0105,78,none
0.0127,66481,none
0.0146,66845,none
0.0208,67389,none
0.0228,68307,none
0.0268,68089,none
0.0308,68820,none
0.0350,69209,none
0.0411,69567,none
0.0430,70239,none
0.0480,70259,none
0.0518,70961,none
0.0559,70660,none
0.0597,71551,none
0.0635,71726,none
0.0772,72691,none
0.0872,73211,none
0.0908,72821,none
0.0980,73363,none
0.1041,74507,none
0.1068,74684,none
0.1232,74476,none
0.1233,75558,none
0.1234,75315,none
0.1240,76273,none
0.1248,76064,none
0.1269,77124,none
0.1300,77204,none
0.1512,77319,none
0.1544,78602,none
0.1587,78220,none
0.1588,78792,none
0.1753,79310,none
0.1894,79850,none
0.1895,81117,none
0.1904,80553,none
0.2122,80760,none
0.2241,81125,none
0.2446,81117,none
0.2665,83064,none
0.2866,82430,none
0.2918,82335,none
0.3064,83267,none
0.3065,83336,none
0.3066,84011,none
0.3066,83444,none
0.3202,84049,none
0.3266,84845,none
0.3419,85155,none
0.3543,85771,none
0.3586,86297,none
0.3660,85884,none
0.3700,86167,none
0.3703,86914,none
0.3715,87780,none
0.3729,88162,none
0.3904,87974,none
0.4032,87998,none
0.4033,88245,none
0.4078,89070,none
0.4252,89489,none
0.4410,89365,none
0.4424,90055,none
0.4503,90121,none
0.4608,90622,none
0.4730,91171,none
0.5330,91120,none
0.5471,91283,none
0.5479,92108,none
0.5484,92844,none
0.5485,93166,none
0.5500,93051,none
0.5500,93222,none
0.5553,94137,none
0.5714,94243,none
0.5816,94763,none
0.5906,94252,none
0.6010,95138,none
0.6056,95025,none
0.6071,96054,none
0.6079,96105,none
0.6081,95589,none
0.6119,96264,none
0.6250,96070,none
0.6251,96917,none
0.6252,98009,none
0.6389,97954,none
0.6576,98460,none
0.6731,97994,none
0.6776,98584,none
0.6916,99567,none
0.7192,98655,none
0.7231,99570,none
0.7232,99402,none
0.7241,100125,none
0.7242,100708,none
0.7269,100265,none
0.7271,101102,none
0.7403,101186,none
0.7494,101079,none
0.7590,101993,none
0.7640,101606,none
0.7692,102629,none
0.7918,102682,none
0.8177,103230,none
0.8239,103287,none
0.8240,102882,none
0.8378,104248,none
0.8433,103977,none
0.8560,104503,none
0.8612,104631,none
0.8612,103930,none
0.8693,105476,none
0.8738,105549,none
0.9028,105354,none
0.9209,106064,none
0.9363,106148,none
0.9430,106639,none
0.9455,106763,none
0.9657,106796,none
0.9731,108105,none
0.9731,107635,none
0.9732,107808,none
0.9905,108479,none
0.9969,108161,none
1.0144,109084,none
1.0278,108933,none
1.0339,109839,none
1.0440,109512,none
1.0491,109280,none
1.0492,110271,none
1.0572,110455,none
1.0574,110572,none
1.0574,110626,none
1.0575,110978,none
1.0746,111682,none
1.0783,111030,none
1.1014,110862,none
1.1042,112115,none
1.1061,112005,none
1.1149,112527,none
1.1152,112125,none
1.1173,112423,none
1.1175,112950,none
1.1195,113515,none
1.1229,113849,none
1.1242,113851,none
1.1243,113547,none
1.1304,114894,none
