time_s,value,state
0.9865,115573,none
0.9866,115142,none
0.9953,114847,none
0.9991,115746,none
1.0029,115560,none
1.0172,116221,none
1.0174,116028,none
1.0175,116342,none
1.0176,116820,none
1.0201,116904,none
1.0281,117571,none
1.0335,117498,none
1.0336,117531,none
1.0439,118061,none
1.0557,118086,none
1.0558,118716,none
1.0558,117580,none
1.0560,118707,none
1.0691,119089,none
1.0763,119418,none
1.0865,119930,none
1.0946,119510,none
1.0949,119536,none
1.0949,120257,none
1.0970,119707,none
1.0972,120798,none
1.1018,120613,none
1.1019,120083,none
1.1020,120991,none
1.1195,120579,none
1.1356,122180,none
1.1357,120584,none
1.1358,121797,none
1.1359,122449,none
1.1510,121931,none
1.1511,122315,none
1.1511,122411,none
1.1837,123377,none
1.1867,122626,none
1.2024,123185,none
1.2346,124108,none
1.2493,123083,none
1.2521,123265,none
1.2754,124498,none
1.3021,124022,none
1.3022,124456,none
1.3022,124680,none
1.3187,124800,none
1.3188,125151,none
1.3354,124946,none
1.3630,124683,none
1.3632,125401,none
1.3633,125608,none
1.3940,126108,none
1.3977,126070,none
1.3978,125989,none
1.3978,125881,none
1.3980,126564,none
1.3983,127026,none
1.4013,126598,none
1.4055,127308,none
1.4106,127374,none
1.4161,127488,none
1.4162,128218,none
1.4259,127610,none
1.4297,127490,none
1.4322,128405,none
1.4347,127719,none
1.4432,128484,none
1.4434,128786,none
1.4436,128192,none
1.4438,128957,none
1.4439,128766,none
1.4457,129400,none
1.4587,129601,none
1.4588,129071,none
1.4588,130098,none
1.4607,129995,none
1.4721,130978,none
1.4909,130125,none
1.5054,130278,none
1.5069,131305,none
1.5081,131822,none
1.5091,130547,none
1.5122,130531,none
1.5128,130584,none
1.5159,132234,none
1.5179,131589,none
1.5197,132129,none
1.5214,132023,none
1.5253,131969,none
1.5269,133564,none
1.5284,132652,none
1.5291,133088,none
1.5292,133426,none
1.5298,132650,none
1.5309,134046,none
1.5321,132997,none
1.5352,133739,none
1.5359,133687,none
1.5371,133893,none
1.5377,134384,none
1.5396,133495,none
1.5401,134208,none
1.5476,134600,none
1.5485,134583,none
1.5489,135367,none
1.5497,134601,none
1.5506,135360,none
1.5538,135376,none
1.5539,135017,none
1.5547,136276,none
1.5549,135364,none
1.5564,136031,none
1.5567,136303,none
1.5572,135807,none
1.5574,136644,none
1.5606,136541,none
1.5606,136695,none
1.5629,136924,none
1.5647,136572,none
1.5655,137686,none
1.5658,136381,none
1.5672,137334,none
1.5706,137495,none
1.5718,137025,none
1.5728,138690,none
1.5745,137760,none
1.5750,138496,none
1.5760,138575,none
1.5788,138307,none
1.5788,138865,none
1.5815,138958,none
1.5843,138696,none
1.5851,138494,none
1.5871,138457,none
1.5885,139568,none
1.5896,138359,none
1.5898,138888,none
1.5906,139153,none
1.5907,139577,none
1.5908,140238,none
1.5929,138822,none
1.5949,139904,none
1.5958,140000,none
1.5988,139840,none
1.5989,140485,none
1.5989,140011,none
1.6013,139970,none
1.6020,141038,none
1.6027,140170,none
1.6047,141440,none
1.6137,140942,none
1.6204,141701,none
1.6352,141477,none
1.6353,141685,none
1.6365,142278,none
1.6444,141326,none
1.6445,141480,none
1.6476,141749,none
1.6477,142071,none
1.6493,141866,none
1.6543,142194,none
1.6723,142194,none
1.6753,142563,none
1.6844,141976,none
1.6852,142966,none
1.6852,143199,none
1.6876,142924,none
1.6876,143932,none
1.6943,143032,none
1.6950,143274,none
1.6950,144020,none
1.6959,143701,none
1.6962,143811,none
1.6963,143881,none
1.6964,144207,none
1.6966,143964,none
1.6973,144013,none
1.6977,144257,none
1.6978,144288,none
1.6979,144279,none
1.6980,144423,none
1.6982,144870,none
1.6983,145024,none
1.6984,145029,none
1.6986,144961,none
1.6988,144558,none
1.6990,145327,none
1.6992,145261,none
1.6994,145727,none
1.6996,144941,none
1.7018,145177,none
1.7019,145434,none
1.7030,145936,none
1.7223,145573,none
1.7225,145769,none
1.7284,145844,none
1.7285,145787,none
1.7286,146244,none
1.7452,146064,none
1.7474,145841,none
1.7520,146743,none
1.7523,146166,none
1.7526,146668,none
1.7530,146741,none
1.7531,146752,none
1.7532,147158,none
1.7653,146890,none
1.7776,147211,none
1.7851,147396,none
1.7852,146744,none
1.7852,147830,none
1.8039,147132,none
1.8046,147551,none
1.8136,147331,none
1.8138,148144,none
1.8139,148582,none
1.8140,147995,none
1.8151,148099,none
1.8234,148557,none
1.8236,147645,none
1.8237,149398,none
1.8238,148192,none
1.8326,148411,none
1.8327,149409,none
1.8328,148532,none
1.8375,149354,none
1.8379,148209,none
1.8383,149311,none
1.8387,149446,none
1.8402,148817,none
1.8419,149994,none
1.8423,149824,none
1.8427,149166,none
1.8431,149745,none
1.8436,149875,none
1.8462,150177,none
1.8466,149799,none
1.8469,149935,none
1.8493,150191,none
1.8497,149530,none
1.8502,150318,none
1.8506,150145,none
1.8517,149669,none
1.8533,150108,none
1.8537,149648,none
1.8542,150949,none
1.8546,150311,none
1.8559,150381,none
1.8563,151146,none
1.8567,151122,none
1.8594,151429,none
1.8595,150726,none
1.8604,151082,none
1.8625,150917,none
1.8636,151406,none
1.8647,151522,none
1.8651,150466,none
1.8655,151845,none
1.8680,151879,none
1.8688,151230,none
1.8692,152245,none
1.8696,151159,none
1.8718,151538,none
1.8722,152227,none
1.8727,151642,none
1.8731,152506,none
1.8735,151842,none
1.8739,151941,none
1.8744,152381,none
1.8745,152123,none
1.8747,153090,none
1.8764,152017,none
1.8768,152038,none
1.8772,153145,none
1.8776,152592,none
1.8784,153405,none
1.8788,152965,none
1.8801,152747,none
1.8805,153378,none
1.8816,152901,none
1.8818,153410,none
1.8824,152830,none
1.8825,153308,none
1.8828,153271,none
1.8829,153627,none
1.8831,154305,none
1.8833,153142,none
1.8835,153728,none
1.8836,154270,none
1.8837,154032,none
1.8839,154078,none
1.8841,153370,none
1.8842,154014,none
1.8843,154370,none
1.8860,154360,none
1.8896,154306,none
1.8906,154413,none
1.8912,154377,none
1.8921,154566,none
1.8922,154952,none
1.8925,154996,none
1.8926,154426,none
1.8928,154595,none
1.8930,154902,none
1.8931,154650,none
1.8934,155452,none
1.8935,155081,none
1.8936,154656,none
1.8980,155113,none
1.9004,154750,none
1.9023,154776,none
1.9058,155675,none
1.9064,155444,none
1.9082,155492,none
1.9102,154932,none
1.9109,155243,none
1.9135,155118,none
1.9142,155727,none
1.9166,155725,none
1.9167,155528,none
1.9198,155992,none
1.9203,155891,none
1.9211,155722,none
1.9216,156168,none
1.9236,156213,none
1.9240,155898,none
1.9269,156002,none
1.9270,156685,none
1.9271,156320,none
1.9304,156452,none
1.9305,156762,none
1.9314,156536,none
1.9316,156275,none
1.9337,156753,none
1.9395,157146,none
1.9441,156351,none
1.9469,157505,none
1.9529,157061,none
1.9565,156386,none
1.9595,157362,none
1.9616,1,none
1.9643,56476,none
1.9656,1574,none
1.9662,35,none
1.9682,156985,none
1.9710,157615,none
1.9746,157406,none
1.9799,157063,none
1.9838,158012,none
1.9878,156768,none
1.9948,157651,none
1.9965,157725,none
2.0007,156644,none
2.0035,157761,none
2.0085,157328,none
2.0132,157641,none
2.0195,157996,none
2.0201,157290,none
2.0270,158462,none
2.0304,157231,none
2.0317,157908,none
2.0362,157943,none
2.0400,157449,none
2.0481,158206,none
2.0524,158336,none
2.0849,157855,none
2.0863,158156,none
2.0864,157952,none
2.0985,159040,none
2.1054,157764,none
2.1060,157902,none
2.1061,157964,none
2.1080,158396,none
2.1085,159167,none
2.1090,158409,none
2.1094,158583,none
2.1118,158719,none
2.1133,157892,none
2.1146,159893,none
2.1151,158323,none
2.1163,158389,none
2.1188,158830,none
2.1192,158647,none
2.1235,159957,none
2.1260,158571,none
2.1362,158767,none
2.1363,159588,none
2.1418,159227,none
2.1523,159858,none
2.1526,159201,none
2.1572,159175,none
2.1586,159274,none
2.1587,158931,none
2.1628,160250,none
2.1857,158759,none
2.1949,159307,none
2.2019,159515,none
2.2028,159390,none
2.2113,159643,none
2.2211,159359,none
2.2222,159922,none
2.2224,159972,none
2.2226,160021,none
2.2226,160122,none
2.2248,159555,none
2.2249,159639,none
2.2270,160257,none
2.2276,159990,none
2.2279,160859,none
2.2299,159901,none
2.2318,160272,none
2.2448,160194,none
2.2450,159921,none
2.2520,161168,none
2.2594,160036,none
2.2597,160198,none
2.2599,160513,none
2.2618,160619,none
2.2620,160885,none
2.2750,160520,none
2.2751,160471,none
2.2751,160810,none
2.2773,160159,none
2.2818,160485,none
2.3012,160441,none
2.3018,160627,none
2.3186,160994,none
2.3196,161133,none
2.3202,161314,none
2.3206,160958,none
2.3210,160772,none
2.3235,160446,none
2.3239,161084,none
2.3244,160763,none
2.3269,161527,none
2.3310,160914,none
2.3350,161064,none
2.3391,161108,none
2.3431,160851,none
2.3448,160,none
2.3633,905,none
2.3636,161106,none
2.3637,161399,none
2.3657,161476,none
2.3692,161714,none
2.3693,161567,none
2.3698,161404,none
2.3721,161383,none
2.3761,161603,none
2.3861,161296,none
2.3863,161899,none
2.3959,161546,none
2.3961,161786,none
2.3962,162743,none
2.4020,161779,none
2.4092,161999,none
2.4099,162076,none
2.4129,162142,none
2.4169,161911,none
2.4210,161615,none
2.4340,162019,none
2.4341,162036,none
2.4342,162013,none
2.4472,162231,none
2.4475,161900,none
2.4532,162276,none
2.4740,161505,none
2.4741,162263,none
2.4742,162489,none
2.4743,162189,none
2.4744,162101,none
2.4745,162907,none
2.4753,162271,none
2.4755,16296,none
2.4784,5,none
2.4790,162243,none
2.4824,163363,none
2.4869,162365,none
2.4906,162438,none
2.4946,162780,none
2.4990,161877,none
2.5054,163954,none
2.5074,162848,none
2.5132,163021,none
2.5172,163278,none
2.5275,161920,none
2.5276,163921,none
2.5359,162884,none
2.5360,162607,none
2.5437,163308,none
2.5533,162639,none
2.5534,164118,none
2.5763,162513,none
2.5966,163491,none
2.6018,163735,none
2.6025,162846,none
2.6030,163914,none
2.6032,163378,none
2.6036,163132,none
2.6047,163081,none
2.6063,162520,none
2.6086,163855,none
2.6087,162877,none
2.6107,163156,none
2.6137,163625,none
2.6171,162887,none
2.6172,164611,none
2.6195,163282,none
2.6201,163758,none
2.6229,164041,none
2.6266,163906,none
2.6269,164403,none
2.6270,163257,none
2.6314,163609,none
2.6348,163746,none
2.6386,163504,none
2.6433,164156,none
2.6507,163763,none
2.6521,163931,none
2.6552,164748,none
2.6614,163751,none
2.6650,164836,none
2.6726,163550,none
2.6738,163618,none
2.6749,163731,none
2.6834,163939,none
2.6882,164526,none
2.6927,163931,none
2.6965,164068,none
2.6967,164181,none
2.7022,163953,none
2.7068,165074,none
2.7087,163563,none
2.7151,163983,none
2.7159,164520,none
2.7199,164236,none
2.7311,164889,none
2.7313,164328,none
2.7322,164408,none
2.7329,164747,none
2.7484,163950,none
2.7519,165407,none
2.7524,164332,none
2.7604,164515,none
2.7700,165019,none
2.7701,164739,none
2.7702,164597,none
2.7703,164687,none
2.7703,165060,none
2.7733,164968,flicker
2.7773,164562,flicker
2.7812,164796,flicker
2.7854,164125,flicker
2.7894,165155,flicker
2.7935,164984,flicker
2.7976,164929,flicker
2.8016,165010,flicker
2.8062,164433,flicker
2.8098,164665,flicker
2.8139,164504,flicker
2.8180,164896,flicker
2.8221,165236,flicker
2.8262,164929,flicker
2.8303,165059,flicker
2.8344,164901,flicker
2.8389,165034,flicker
2.8426,164589,flicker
2.8467,165037,flicker
2.8508,164827,flicker
2.8517,16,flicker
2.8558,38,flicker
2.8590,87,flicker
2.8607,165702,flicker
2.8631,165389,flicker
2.8672,165252,flicker
2.8726,6,flicker
2.8754,165531,flicker
2.8795,165043,flicker
2.8836,165464,flicker
2.8877,64813,flicker
2.8922,165442,flicker
2.8959,165758,flicker
2.8999,165483,flicker
2.9042,165261,flicker
2.9082,165314,flicker
2.9123,165563,flicker
2.9163,165747,flicker
2.9206,165560,flicker
2.9252,165578,flicker
2.9286,165674,flicker
2.9327,165855,flicker
2.9368,165414,flicker
2.9412,165212,flicker
2.9450,166478,flicker
2.9491,165654,flicker
2.9532,165287,flicker
2.9574,165779,flicker
2.9615,165897,flicker
2.9656,166483,flicker
2.9697,165586,flicker
2.9738,165778,flicker
2.9779,165980,flicker
2.9796,1,flicker
2.9820,65310,flicker
2.9836,1666,flicker
2.9860,06,flicker
2.9875,165840,flicker
2.9907,166222,flicker
2.9944,165911,flicker
2.9984,165343,flicker
3.0024,166599,flicker
3.0065,165886,flicker
3.0105,166037,flicker
3.0146,165686,flicker
3.0187,165725,flicker
3.0243,6,flicker
3.0269,165965,flicker
3.0310,166555,flicker
3.0351,166772,flicker
3.0392,165411,flicker
3.0437,167437,flicker
3.0474,165701,flicker
3.0515,166036,flicker
3.0562,166051,flicker
3.0597,165414,flicker
3.0637,166574,flicker
3.0678,165679,flicker
3.0725,165928,flicker
3.0761,165590,flicker
3.0801,165800,flicker
3.0842,166992,flicker
3.0884,66244,flicker
3.0924,166221,flicker
3.0965,166537,flicker
3.1006,166216,flicker
3.1053,166775,flicker
3.1070,1,flicker
3.1089,66156,flicker
3.1091,166,flicker
3.1129,338,flicker
3.1144,166284,flicker
3.1171,165911,flicker
3.1224,6,flicker
3.1252,166235,flicker
3.1293,166519,flicker
3.1334,166358,flicker
3.1377,6358,flicker
3.1419,166941,flicker
3.1459,166240,flicker
3.1498,166609,flicker
3.1543,166679,flicker
3.1580,166408,flicker
3.1621,166927,flicker
3.1661,166095,flicker
3.1703,166518,flicker
3.1744,166592,flicker
3.1784,166838,flicker
3.1825,167028,flicker
3.1867,166120,flicker
3.1907,166432,flicker
3.1948,166805,flicker
3.1989,166779,flicker
3.2031,167267,flicker
3.2071,166554,flicker
3.2112,167236,flicker
3.2153,166727,flicker
3.2194,166881,flicker
3.2236,166934,flicker
3.2276,166885,flicker
3.2317,166820,flicker
3.2359,166783,flicker
3.2364,166,flicker
3.2403,885,flicker
3.2416,167508,flicker
3.2440,167205,flicker
3.2481,166932,flicker
3.2523,166318,flicker
3.2566,167001,flicker
3.2604,167331,flicker
3.2644,166780,flicker
3.2687,167287,flicker
3.2727,167432,flicker
3.2768,166871,flicker
3.2808,167159,flicker
3.2849,167275,flicker
3.2893,166937,flicker
3.2932,167330,flicker
3.2973,167247,flicker
3.3013,167183,flicker
3.3058,167109,flicker
3.3095,166858,flicker
3.3136,167434,flicker
3.3177,167272,flicker
3.3225,167580,flicker
3.3260,167347,flicker
3.3300,167321,flicker
3.3341,168013,flicker
3.3395,666,flicker
3.3423,166926,flicker
3.3464,167672,flicker
3.3505,167222,flicker
3.3553,167177,flicker
3.3587,166978,flicker
3.3628,167035,flicker
3.3636,167,flicker
3.3670,521,flicker
3.3683,166639,flicker
3.3716,167922,flicker
3.3751,167425,flicker
3.3792,167274,flicker
3.3833,167235,flicker
3.3915,167880,flicker
3.3958,168084,flicker
3.3997,167060,flicker
3.4037,67516,flicker
3.4099,167349,flicker
3.4121,167665,flicker
3.4160,167425,flicker
3.4201,167152,flicker
3.4242,168277,flicker
3.4283,167634,flicker
3.4324,167858,flicker
3.4365,167891,flicker
3.4406,167073,flicker
3.4447,168131,flicker
3.4488,167563,flicker
3.4531,167411,flicker
3.4571,167704,flicker
3.4611,167112,flicker
3.4652,167746,flicker
3.4693,167451,flicker
3.4733,166997,flicker
3.4774,167198,flicker
3.4815,167025,flicker
3.4857,168086,flicker
3.4897,167526,flicker
3.4913,16,flicker
3.4939,7727,flicker
3.4953,16755,flicker
3.4979,8,flicker
3.4980,166813,flicker
3.5021,167877,flicker
3.5063,167807,flicker
3.5102,167528,flicker
3.5143,167875,flicker
3.5186,167095,flicker
3.5228,168320,flicker
3.5267,167042,flicker
3.5308,167908,flicker
3.5348,167500,flicker
3.5393,167115,flicker
3.5430,168454,flicker
3.5471,166916,flicker
3.5512,167819,flicker
3.5560,168665,flicker
3.5594,167196,flicker
3.5635,168552,flicker
3.5675,167653,flicker
3.5732,6,flicker
3.5764,167993,flicker
3.5799,167677,flicker
3.5839,167945,flicker
3.5881,67321,flicker
3.5932,167666,flicker
3.5962,167543,flicker
3.6003,167790,flicker
3.6053,6,flicker
3.6090,167685,flicker
3.6126,167755,flicker
3.6167,168091,flicker
3.6178,16,flicker
3.6212,7706,flicker
3.6220,16827,flicker
3.6250,0,flicker
3.6251,167537,flicker
3.6291,167859,flicker
3.6332,167456,flicker
3.6419,168901,flicker
3.6456,167618,flicker
3.6496,168201,flicker
3.6556,68162,flicker
3.6585,167588,flicker
3.6618,168348,flicker
3.6659,167800,flicker
3.6749,168065,flicker
3.6781,167735,flicker
3.6822,168689,flicker
3.6863,167871,flicker
3.6904,167894,flicker
3.6945,168171,flicker
3.6986,167723,flicker
3.7028,168493,flicker
3.7069,167571,flicker
3.7109,168107,flicker
3.7150,168312,flicker
3.7191,168224,flicker
3.7241,168833,flicker
3.7273,168367,flicker
3.7314,168350,flicker
3.7356,167959,flicker
3.7399,168129,flicker
3.7438,168442,flicker
3.7445,1,flicker
3.7478,68522,flicker
3.7485,1680,flicker
3.7519,83,flicker
3.7535,168601,flicker
3.7561,167989,flicker
3.7602,168116,flicker
3.7642,168246,flicker
3.7684,168403,flicker
3.7725,168514,flicker
3.7765,167736,flicker
3.7805,168180,flicker
3.7846,167950,flicker
3.7893,168441,flicker
3.7930,168472,flicker
3.7970,169020,flicker
3.8010,168713,flicker
3.8051,67802,flicker
3.8096,168352,flicker
3.8136,168579,flicker
3.8174,168363,flicker
3.8215,68532,flicker
3.8271,168169,flicker
3.8298,168340,flicker
3.8339,168605,flicker
3.8384,168336,flicker
3.8420,167887,flicker
3.8461,168554,flicker
3.8502,168002,flicker
3.8546,168369,flicker
3.8584,168666,flicker
3.8625,168266,flicker
3.8666,168590,flicker
3.8718,169002,flicker
3.8738,1,flicker
3.8748,68677,flicker
3.8758,1683,flicker
3.8789,90,flicker
3.8797,167916,flicker
3.8829,168891,flicker
3.8889,6828,flicker
3.8916,168860,flicker
3.8952,168335,flicker
3.8993,168111,flicker
3.9047,169015,flicker
3.9075,168553,flicker
3.9116,168231,flicker
3.9157,168192,flicker
3.9199,168338,flicker
3.9239,168595,flicker
3.9280,168419,flicker
3.9321,168632,flicker
3.9362,168520,flicker
3.9403,168614,flicker
3.9444,168189,flicker
3.9485,168231,flicker
3.9526,168620,flicker
3.9568,168986,flicker
3.9608,168549,flicker
3.9648,168607,flicker
3.9690,168578,flicker
3.9731,168889,flicker
3.9772,168146,flicker
3.9813,168063,flicker
3.9854,169373,flicker
3.9895,168662,flicker
3.9935,168496,flicker
3.9976,168674,flicker
4.0020,168463,flicker
4.0031,169,flicker
4.0065,561,flicker
4.0068,168314,flicker
4.0100,168683,flicker
4.0140,168951,flicker
4.0181,168267,flicker
4.0232,169387,flicker
4.0264,168346,flicker
4.0305,168644,flicker
4.0346,169034,flicker
4.0396,168052,flicker
4.0427,169369,flicker
4.0468,168581,flicker
4.0509,168925,flicker
4.0561,169003,flicker
4.0590,168033,flicker
4.0631,169698,flicker
4.0672,168568,flicker
4.0714,68918,flicker
4.0775,169737,flicker
4.0798,167946,flicker
4.0838,169610,flicker
4.0901,6869,flicker
4.0926,169108,flicker
4.0960,169154,flicker
4.1000,168948,flicker
4.1052,169851,flicker
4.1082,168543,flicker
4.1123,169237,flicker
4.1164,169066,flicker
4.1250,169378,flicker
4.1289,169133,flicker
4.1304,169,flicker
4.1328,147,flicker
4.1335,16908,flicker
4.1372,168732,flicker
4.1411,169118,flicker
4.1452,168534,flicker
4.1493,168938,flicker
4.1555,169,flicker
4.1588,169107,flicker
4.1615,169008,flicker
4.1655,168551,flicker
4.1715,182,flicker
4.1739,168955,flicker
4.1783,169011,flicker
4.1819,169899,flicker
4.1862,169096,flicker
4.1903,169099,flicker
4.1943,169099,flicker
4.1983,168876,flicker
4.2027,169834,flicker
4.2067,169025,flicker
4.2106,168738,flicker
4.2147,168983,flicker
4.2189,169011,flicker
4.2229,169564,flicker
4.2270,168900,flicker
4.2311,168917,flicker
4.2352,169378,flicker
4.2397,169647,flicker
4.2434,169876,flicker
4.2475,168948,flicker
4.2518,168828,flicker
4.2562,169293,flicker
4.2566,16,flicker
4.2598,9225,flicker
4.2607,16952,flicker
4.2640,2,flicker
4.2641,168595,flicker
4.2680,169486,flicker
4.2721,169298,flicker
4.2761,168735,flicker
4.2802,169365,flicker
4.2844,168850,flicker
4.2903,6,flicker
4.2942,168946,flicker
4.2969,168846,flicker
4.3008,169034,flicker
4.3051,168746,flicker
4.3089,169332,flicker
4.3130,169440,flicker
4.3171,169822,flicker
4.3213,69012,flicker
4.3268,169078,flicker
4.3295,169756,flicker
4.3336,168981,flicker
4.3382,169106,flicker
4.3417,169133,flicker
4.3458,169175,flicker
4.3499,169607,flicker
4.3540,69233,flicker
4.3589,169596,flicker
4.3624,169492,flicker
4.3662,169328,flicker
4.3705,6357,flicker
4.3752,169762,flicker
4.3797,169363,flicker
4.3828,168920,flicker
4.3830,16,flicker
4.3868,378,flicker
4.3882,19,flicker
4.3912,10,flicker
4.3931,169559,flicker
4.3950,169135,flicker
4.3990,169453,flicker
4.4041,69049,flicker
4.4073,169148,flicker
4.4113,169365,flicker
4.4154,169235,flicker
4.4197,168,flicker
4.4243,169476,flicker
4.4286,169540,flicker
4.4320,169284,flicker
4.4360,169383,flicker
4.4407,168812,flicker
4.4441,169242,flicker
4.4482,169296,flicker
4.4524,169421,flicker
4.4570,169004,flicker
4.4604,169014,flicker
4.4645,170152,flicker
4.4687,169447,flicker
4.4728,169783,flicker
4.4768,169493,flicker
4.4809,168815,flicker
4.4851,169738,flicker
4.4893,169513,flicker
4.4934,169291,flicker
4.4975,169712,flicker
4.5015,169021,flicker
4.5061,169587,flicker
4.5098,169452,flicker
4.5107,1,flicker
4.5137,69318,flicker
4.5145,1690,flicker
4.5179,98,flicker
4.5195,168983,flicker
4.5225,169472,flicker
4.5260,169593,flicker
4.5301,169296,flicker
4.5342,169877,flicker
4.5388,169051,flicker
4.5424,170500,flicker
4.5465,170108,flicker
4.5506,169960,flicker
4.5551,169766,flicker
4.5590,168702,flicker
4.5631,170522,flicker
4.5669,169078,flicker
4.5720,169350,flicker
4.5754,169705,flicker
4.5794,169421,flicker
4.5835,169737,flicker
4.5876,69253,flicker
4.5926,169414,flicker
4.5960,169671,flicker
4.5997,169487,flicker
4.6082,169137,flicker
4.6122,169474,flicker
4.6163,169679,flicker
4.6203,69351,flicker
4.6244,170502,flicker
4.6286,169740,flicker
4.6325,169835,flicker
4.6379,72,flicker
4.6408,69104,flicker
4.6419,1702,flicker
4.6449,39,flicker
4.6459,169069,flicker
4.6490,169867,flicker
4.6545,16983,flicker
4.6574,169463,flicker
4.6613,170333,flicker
4.6654,169421,flicker
4.6694,169728,flicker
4.6735,169643,flicker
4.6775,169670,flicker
4.6816,169969,flicker
4.6857,169278,flicker
4.6902,169341,flicker
4.6939,169608,flicker
4.6980,169610,flicker
4.7023,169867,flicker
4.7063,169557,flicker
4.7103,169774,flicker
4.7144,169562,flicker
4.7186,169277,flicker
4.7231,169721,flicker
4.7268,169680,flicker
4.7309,169970,flicker
4.7351,170076,flicker
4.7391,169779,flicker
4.7432,170363,flicker
4.7473,169281,flicker
4.7513,170132,flicker
4.7561,169956,flicker
4.7594,169727,flicker
4.7636,170632,flicker
4.7677,169399,flicker
4.7691,169,flicker
4.7720,658,flicker
4.7742,169862,flicker
4.7760,169911,flicker
4.7800,169996,flicker
4.7840,169532,flicker
4.7887,169630,flicker
4.7922,170006,flicker
4.7963,169669,flicker
4.8004,170126,flicker
4.8052,169957,flicker
4.8088,169568,flicker
4.8128,170300,flicker
4.8168,170438,flicker
4.8213,169643,flicker
4.8250,169879,flicker
4.8291,169621,flicker
4.8332,169858,flicker
4.8379,169627,flicker
4.8414,169674,flicker
4.8455,169665,flicker
4.8496,169339,flicker
4.8546,169919,flicker
4.8579,170088,flicker
4.8620,169940,flicker
4.8661,169904,flicker
4.8702,69851,flicker
4.8757,169767,flicker
4.8785,169801,flicker
4.8824,169779,flicker
4.8866,697,flicker
4.8915,170009,flicker
4.8948,169953,flicker
4.8958,170,flicker
4.8988,324,flicker
4.9000,16939,flicker
4.9029,8,flicker
4.9030,169514,flicker
4.9073,169660,flicker
4.9110,170051,flicker
4.9151,170101,flicker
4.9193,169837,flicker
4.9235,170122,flicker
4.9275,169477,flicker
4.9316,169941,flicker
4.9356,169373,flicker
4.9397,169797,flicker
4.9438,169776,flicker
4.9479,170445,flicker
4.9520,170236,flicker
4.9561,169572,flicker
4.9601,169812,flicker
4.9642,169968,flicker
4.9685,169615,flicker
4.9726,170224,flicker
4.9766,169944,flicker
4.9807,169152,flicker
4.9849,170516,flicker
4.9896,170505,flicker
4.9931,169416,flicker
4.9972,170435,flicker
