time_s,value,state
0.4957,-235178,none
0.5032,3120719,none
0.5037,-546071,none
0.5094,457926,none
0.5147,-693687,none
0.5157,-301641,none
0.5246,3040849,none
0.5252,-430073,none
0.5282,397165,none
0.5334,-640270,none
0.5411,-480132,none
0.5416,2921814,none
0.5443,-270704,none
0.5554,337916,none
0.5561,-641105,none
0.5568,-569384,none
0.5610,2794241,none
0.5622,-1,none
0.5731,03708,none
0.5809,278758,none
0.5814,-658590,none
0.5837,-758289,none
0.5841,2621871,none
0.5881,115530,none
0.5892,198144,none
0.5897,-516014,none
0.5936,-841433,none
0.5982,2504790,none
0.6021,334028,none
0.6076,96795,none
0.6215,-461696,none
0.6279,-995705,none
0.6283,2344338,none
0.6284,466974,none
0.6285,6267,none
0.6304,-473433,none
0.6370,-998610,none
0.6521,2135567,none
0.6524,653333,none
0.6531,-80979,none
0.6557,-448774,none
0.6669,-1032795,none
0.6866,1966253,none
0.6886,819567,none
0.7037,-181682,none
0.7069,-352313,none
0.7130,-1049225,none
0.7173,1776315,none
0.7213,946912,none
0.7220,-284721,none
0.7224,-391029,none
0.7296,-1031708,none
0.7304,1564200,none
0.7312,1219809,none
0.7353,-378201,none
0.7383,-190047,none
0.7392,-1143157,none
0.7399,1382998,none
0.7409,1372566,none
0.7417,-449952,none
0.7425,-217065,none
0.7435,-1139230,none
0.7443,1163723,none
0.7459,1638048,none
0.7463,-500582,none
0.7499,-201728,none
0.7547,-1138504,none
0.7661,973343,none
0.7663,1826539,none
0.7666,-516448,none
0.7700,-70608,none
0.7794,-1316669,none
0.7800,953123,none
0.7844,2021586,none
0.7883,-525411,none
0.7903,-152450,none
0.8005,-1204511,none
0.8032,796496,none
0.8071,2273367,none
0.8108,-529237,none
0.8118,-100779,none
0.8130,-,none
0.8185,1262248,none
0.8230,652720,none
0.8308,2532432,none
0.8361,-510082,none
0.8398,66630,none
0.8438,-1321776,none
0.8463,644482,none
0.8467,2821819,none
0.8475,-501362,none
0.8479,235112,none
0.8548,-1285192,none
0.8615,606921,none
0.8618,3036563,none
0.8677,-514051,none
0.8678,335440,none
0.8763,-1207083,none
0.8789,585990,none
0.8812,3179427,none
0.8859,-529559,none
0.8889,318578,none
0.8943,-1068020,none
0.9015,445467,none
0.9055,3327443,none
0.9107,-564034,none
0.9117,479783,none
0.9129,-953598,none
0.9209,380069,none
0.9224,3443503,none
0.9303,-615268,none
0.9353,432142,none
0.9395,-825464,none
0.9430,318567,none
0.9476,3449200,none
0.9498,-633281,none
0.9503,511418,none
0.9525,-760505,none
0.9620,156740,none
0.9624,3454702,none
0.9658,-649263,none
0.9695,604911,none
0.9786,-705716,none
0.9797,24443,none
0.9801,3303395,none
0.9860,-631112,none
0.9872,613726,none
0.9952,-706939,none
0.9957,-87557,none
0.9990,3254920,none
1.0033,-614172,none
1.0073,548038,none
1.0113,-686987,none
1.0159,-165524,none
1.0195,3169503,none
1.0242,-544774,none
1.0456,478543,none
1.0457,-667459,none
1.0458,-307037,none
1.0488,3110463,none
1.0623,-418762,none
1.0624,426644,none
1.0625,-630500,none
1.0637,-462121,none
1.0685,2969997,none
1.0690,-250087,none
1.0694,356440,none
1.0710,-,none
1.0730,630187,none
1.0748,-513,none
1.0766,210,none
1.0777,28818,none
1.0833,57,none
1.0884,-115101,none
1.0943,294819,none
1.1090,-645592,none
1.1094,-680197,none
1.1116,2733210,none
1.1116,97628,none
1.1117,216614,none
1.1126,-512767,none
1.1177,-784070,none
1.1179,2577701,none
1.1235,287972,none
1.1281,90238,none
1.1340,-440564,none
1.1394,-945558,none
1.1429,2415945,none
1.1452,468613,none
1.1513,11995,none
1.1550,-406510,none
1.1565,-985913,none
1.1590,2262834,none
1.1653,572676,none
1.1691,-112144,none
1.1757,-404642,none
1.1782,-986831,none
1.1872,2078297,none
1.1900,735936,none
1.1927,-210504,none
1.1949,-262862,none
1.1957,-987516,none
1.1998,1899040,none
1.2015,90,none
1.2039,6287,none
1.2052,-34014,none
1.2077,6,none
1.2080,-335524,none
1.2159,-943482,none
1.2189,1727968,none
1.2215,1079886,none
1.2254,-432765,none
1.2285,-196105,none
1.2327,-1046635,none
1.2375,1553410,none
1.2411,1287279,none
1.2448,-519424,none
1.2496,-149314,none
1.2530,-1076821,none
1.2573,1388538,none
1.2611,1488985,none
1.2724,-624014,none
1.2735,-203949,none
1.2739,-1070799,none
1.2784,1222808,none
1.2818,1698523,none
1.2860,-661874,none
1.2920,-82714,none
1.2959,-1238555,none
1.3043,1172399,none
1.3094,1885334,none
1.3123,-681736,none
1.3131,-170609,none
1.3185,-1121585,none
1.3283,1096816,none
1.3295,2107682,none
1.3301,-735200,none
1.3361,-129739,none
1.3392,-1106499,none
1.3415,1082898,none
1.3438,2421383,none
1.3444,-749779,none
1.3484,-35017,none
1.3523,-1104448,none
1.3554,882569,none
1.3595,2668232,none
1.3640,-773529,none
1.3682,52855,none
1.3724,-940800,none
1.3770,804794,none
1.3804,2907533,none
1.3887,-809872,none
1.3938,169583,none
1.3948,-810715,none
1.3967,858242,none
1.4007,3061804,none
1.4048,-822813,none
1.4086,96795,none
1.4154,-640510,none
1.4216,737456,none
1.4275,3269701,none
1.4317,-861722,none
1.4345,156380,none
1.4380,-530671,none
1.4402,760689,none
1.4432,3354375,none
1.4498,-934063,none
1.4524,123041,none
1.4547,-390503,none
1.4560,6,none
1.4597,61226,none
1.4616,341,none
1.4617,1057,none
1.4628,-988423,none
1.4683,60151,none
1.4724,-260021,none
1.4777,493937,none
1.4792,3407397,none
1.4852,-992887,none
1.4913,31871,none
1.4941,-212903,none
1.4947,286849,none
1.5025,3321864,none
1.5065,-981656,none
1.5092,90022,none
1.5150,-174770,none
1.5157,42298,none
1.5204,3260690,none
1.5272,-958524,none
1.5284,-19089,none
1.5380,-182592,none
1.5411,-144638,none
1.5450,3175039,none
1.5456,-905470,none
1.5531,-139417,none
1.5561,-172398,none
1.5589,-280473,none
1.5613,3115235,none
1.5645,-822038,none
1.5686,-245233,none
1.5755,-184762,none
1.5783,-330136,none
1.5821,3138871,none
1.5839,-,none
1.5880,677995,none
1.5904,-352165,none
1.5934,-188557,none
1.5966,-374067,none
1.6018,3061915,none
1.6063,-499212,none
1.6110,-452477,none
1.6126,-191039,none
1.6175,-321715,none
1.6199,2991255,none
1.6229,-379035,none
1.6288,-553221,none
1.6325,-145519,none
1.6380,-399338,none
1.6449,2919955,none
1.6450,-259274,none
1.6496,-653855,none
1.6536,-124029,none
1.6552,-417610,none
1.6586,2850248,none
1.6636,-197190,none
1.6703,-804242,none
1.6729,-119619,none
1.6761,-444522,none
1.6854,2737004,none
1.6899,-113089,none
1.6900,-926556,none
1.6946,-132657,none
1.6990,-477461,none
1.7017,2581006,none
1.7085,66873,none
1.7128,-1016820,none
1.7217,-60805,none
1.7241,-481043,none
1.7301,2451623,none
1.7339,239019,none
1.7382,-1131504,none
1.7405,-183646,none
1.7426,-517359,none
1.7441,2330656,none
1.7449,471243,none
1.7462,-1240108,none
1.7491,-115944,none
1.7551,-488692,none
1.7612,2240185,none
1.7613,590753,none
1.7652,-1332428,none
1.7691,-117448,none
1.7761,-471588,none
1.7810,2137713,none
1.7839,725943,none
1.7912,-1389493,none
1.7923,-241739,none
1.7938,-367751,none
1.8012,2033896,none
1.8064,1011196,none
1.8090,-1416446,none
1.8114,-333418,none
1.8171,-292594,none
1.8217,1994587,none
1.8248,1327072,none
1.8266,-1411349,none
1.8342,-235864,none
1.8412,-269990,none
1.8417,2026569,none
1.8429,1460812,none
1.8448,-1421,none
1.8478,224,none
1.8511,-384765,none
1.8575,-104455,none
1.8604,2063165,none
1.8694,1702695,none
1.8699,-1448806,none
1.8704,-332836,none
1.8714,31822,none
1.8757,2054763,none
1.8798,1775880,none
1.8872,-1429090,none
1.8880,-301950,none
1.8923,141453,none
1.9028,2021410,none
1.9092,1886184,none
1.9135,-1416235,none
1.9159,-261481,none
1.9215,234613,none
1.9262,1950404,none
1.9289,2002735,none
1.9293,-1395486,none
1.9296,-265647,none
1.9368,352792,none
1.9372,1869144,none
1.9489,2136386,none
1.9513,-1406890,none
1.9520,-271779,none
1.9555,397975,none
1.9576,1769255,none
1.9653,2254573,none
1.9723,-1431691,none
1.9825,-382339,none
1.9875,434679,none
1.9894,1659837,none
1.9899,2443433,none
1.9905,-1438463,none
1.9909,-531444,none
1.9912,501173,none
2.0012,1516161,none
2.0063,2611647,none
2.0093,-1464174,none
2.0113,-655137,none
2.0117,477075,none
2.0228,1394728,none
2.0301,2682858,none
2.0348,-1441814,none
2.0372,-664746,none
2.0374,468158,none
2.0375,1256113,none
2.0404,6315,flicker
2.0434,-1410118,flicker
2.0474,-746853,flicker
2.0519,422938,flicker
2.0555,1197184,flicker
2.0596,2779606,flicker
2.0640,-1342275,flicker
2.0682,-864671,flicker
2.0718,408104,flicker
2.0759,1091544,flicker
2.0800,2974176,flicker
2.0841,-1257702,flicker
2.0856,-,flicker
2.0882,914732,flicker
2.0923,305849,flicker
2.0938,9,flicker
2.0964,11084,flicker
2.0983,316,flicker
2.1005,1582,flicker
2.1020,-115483,flicker
2.1046,3,flicker
2.1047,-948953,flicker
2.1087,305703,flicker
2.1128,854002,flicker
2.1169,3280227,flicker
2.1210,-1083164,flicker
2.1251,-961131,flicker
2.1293,240332,flicker
2.1337,711684,flicker
2.1375,3268834,flicker
2.1415,-992393,flicker
2.1456,-957981,flicker
2.1503,177696,flicker
2.1538,535590,flicker
2.1579,3199833,flicker
2.1621,-883891,flicker
2.1670,-1020092,flicker
2.1701,146504,flicker
2.1742,380084,flicker
2.1784,3127676,flicker
2.1825,-789099,flicker
2.1865,-1089539,flicker
2.1906,69259,flicker
2.1947,265840,flicker
2.1991,3065434,flicker
2.2030,-760191,flicker
2.2070,-1171251,flicker
2.2111,89423,flicker
2.2153,16565,flicker
2.2196,2979538,flicker
2.2209,-6,flicker
2.2234,19838,flicker
2.2247,-125,flicker
2.2276,9794,flicker
2.2277,-2983,flicker
2.2317,20209,flicker
2.2362,2820818,flicker
2.2398,-465493,flicker
2.2439,-1350132,flicker
2.2496,284,flicker
2.2523,28479,flicker
2.2561,2792892,flicker
2.2602,-115713,flicker
2.2646,1427901,flicker
2.2688,-292108,flicker
2.2725,-48672,flicker
2.2767,2657442,flicker
2.2824,562,flicker
2.2852,-1444927,flicker
2.2890,-317013,flicker
2.2931,-171733,flicker
2.2993,263,flicker
2.3015,332682,flicker
2.3054,-1446369,flicker
2.3095,-382814,flicker
2.3136,-258287,flicker
2.3176,2530884,flicker
2.3216,647345,flicker
2.3258,-1400597,flicker
2.3300,-348063,flicker
2.3344,-267380,flicker
2.3384,2404508,flicker
2.3422,985810,flicker
2.3436,-,flicker
2.3464,1317760,flicker
2.3473,-,flicker
2.3508,415167,flicker
2.3512,-314,flicker
2.3544,227,flicker
2.3559,23311,flicker
2.3585,72,flicker
2.3598,1503239,flicker
2.3627,-1227506,flicker
2.3669,-466703,flicker
2.3708,-302869,flicker
2.3749,2320007,flicker
2.3791,1857304,flicker
2.3838,-1185047,flicker
2.3872,-441702,flicker
2.3914,-300890,flicker
2.3954,2277326,flicker
2.3997,2145320,flicker
2.4036,-1141359,flicker
2.4078,-446544,flicker
2.4120,-258673,flicker
2.4165,2198480,flicker
2.4200,2383835,flicker
2.4241,-1084264,flicker
2.4283,-401220,flicker
2.4330,-245596,flicker
2.4364,2105086,flicker
2.4405,2620326,flicker
2.4447,-1032654,flicker
2.4490,-329331,flicker
2.4527,-215351,flicker
2.4569,2012035,flicker
2.4609,2819016,flicker
2.4655,-996887,flicker
2.4692,-301459,flicker
2.4703,-,flicker
2.4733,185918,flicker
2.4774,1857541,flicker
2.4790,30,flicker
2.4818,39169,flicker
2.4835,-96899,flicker
2.4855,9,flicker
2.4856,-242171,flicker
2.4896,-170866,flicker
2.4937,1622020,flicker
2.4980,25003,flicker
2.5025,-937474,flicker
2.5060,-334944,flicker
2.5101,-167696,flicker
2.5147,3666,flicker
2.5184,3510682,flicker
2.5224,-933183,flicker
2.5265,-297015,flicker
2.5307,562,flicker
2.5354,1151028,flicker
2.5387,3678377,flicker
2.5429,-901468,flicker
2.5470,-242253,flicker
2.5510,-184492,flicker
2.5551,868746,flicker
2.5593,3746388,flicker
2.5634,-848458,flicker
2.5674,-218302,flicker
2.5716,-256391,flicker
2.5757,678099,flicker
2.5798,3789934,flicker
2.5842,-784417,flicker
2.5879,-239799,flicker
2.5920,-347897,flicker
2.5962,465654,flicker
2.6004,3872739,flicker
2.6013,-,flicker
2.6043,718775,flicker
2.6060,-29,flicker
2.6084,0392,flicker
2.6097,-40648,flicker
2.6125,3,flicker
2.6127,314234,flicker
2.6166,3889705,flicker
2.6207,-633512,flicker
2.6248,-335016,flicker
2.6290,-462152,flicker
2.6331,109053,flicker
2.6371,3834240,flicker
2.6411,-534838,flicker
2.6456,-370862,flicker
2.6499,-516371,flicker
2.6534,-42170,flicker
2.6575,3735460,flicker
2.6617,-383060,flicker
2.6665,-423537,flicker
2.6698,-603477,flicker
2.6740,-98155,flicker
2.6780,3636336,flicker
2.6824,-248424,flicker
2.6862,-475339,flicker
2.6904,-584909,flicker
2.6944,-265615,flicker
2.7000,530718,flicker
2.7028,-118409,flicker
2.7069,-539078,flicker
2.7108,-540708,flicker
2.7155,-421106,flicker
2.7190,3387944,flicker
2.7231,11929,flicker
2.7242,-,flicker
2.7272,600092,flicker
2.7286,-,flicker
2.7326,79571,flicker
2.7359,142,flicker
2.7366,3211,flicker
2.7395,937,flicker
2.7396,125892,flicker
2.7436,-644808,flicker
2.7477,-,flicker
2.7478,55191,flicker
2.7518,-763877,flicker
2.7559,2947126,flicker
2.7600,520582,flicker
2.7641,676102,flicker
2.7681,-560280,flicker
2.7722,-741536,flicker
2.7763,2702080,flicker
2.7813,7317,flicker
2.7850,-683707,flicker
2.7886,-442290,flicker
2.7927,-828630,flicker
2.8013,1007460,flicker
2.8050,-702710,flicker
2.8091,-396765,flicker
2.8133,-902617,flicker
2.8174,2143236,flicker
2.8214,1270475,flicker
2.8254,-731890,flicker
2.8296,-224949,flicker
2.8340,-1069688,flicker
2.8381,1879844,flicker
2.8419,1459952,flicker
2.8461,-714258,flicker
2.8503,-198259,flicker
2.8511,-,flicker
2.8541,1031106,flicker
2.8583,1654204,flicker
2.8596,1,flicker
2.8624,867865,flicker
2.8628,-64185,flicker
2.8664,6,flicker
2.8665,-58261,flicker
2.8705,-1154940,flicker
2.8746,1372224,flicker
2.8788,2098950,flicker
2.8831,-609990,flicker
2.8869,-65374,flicker
2.8910,-1128460,flicker
2.8953,1348344,flicker
2.8997,2306888,flicker
2.9033,-570861,flicker
2.9075,-67813,flicker
2.9115,-1095228,flicker
2.9163,1068247,flicker
2.9197,2631173,flicker
2.9238,-572655,flicker
2.9278,59361,flicker
2.9327,-1102740,flicker
2.9361,1000182,flicker
2.9402,2855687,flicker
2.9443,-558655,flicker
2.9489,221005,flicker
2.9525,-1072088,flicker
2.9566,879252,flicker
2.9606,3014432,flicker
2.9650,-539942,flicker
2.9688,371554,flicker
2.9729,-960447,flicker
2.9770,859546,flicker
2.9831,179409-,flicker
2.9871,572440,flicker
2.9882,37,flicker
2.9896,1583,flicker
2.9913,-8325,flicker
2.9934,84,flicker
2.9949,700078,flicker
2.9984,3339905,flicker
3.0016,-595605,flicker
3.0057,514944,flicker
3.0098,-760606,flicker
3.0151,79,flicker
3.0187,3491862,flicker
3.0221,-611712,flicker
3.0262,503375,flicker
3.0319,675,flicker
3.0352,500436,flicker
3.0385,3488809,flicker
3.0425,-654257,flicker
3.0467,82853,flicker
3.0523,-600468,flicker
3.0549,327997,flicker
3.0590,3509301,flicker
3.0631,-655762,flicker
3.0671,724228,flicker
3.0712,-623869,flicker
3.0753,209625,flicker
3.0794,3407776,flicker
3.0838,-656177,flicker
3.0876,759692,flicker
3.0917,-649053,flicker
3.0958,41120,flicker
3.1003,3299022,flicker
3.1040,-611336,flicker
3.1081,683895,flicker
3.1095,-,flicker
3.1123,631247,flicker
3.1139,-44,flicker
3.1164,114,flicker
3.1176,328,flicker
3.1205,0174,flicker
3.1221,-550496,flicker
3.1246,610664,flicker
3.1286,-612569,flicker
3.1327,-177623,flicker
3.1368,3216306,flicker
3.1409,-422573,flicker
3.1450,552546,flicker
3.1493,-636886,flicker
3.1531,-312754,flicker
3.1572,3110115,flicker
3.1613,-280159,flicker
3.1663,486613,flicker
3.1695,-664156,flicker
3.1736,-439505,flicker
3.1777,2934324,flicker
3.1821,-89515,flicker
3.1859,428681,flicker
3.1900,-675010,flicker
3.1941,-598928,flicker
3.1992,2827765,flicker
3.2023,123559,flicker
3.2064,368610,flicker
3.2105,-673196,flicker
3.2147,7334,flicker
3.2206,2666332,flicker
3.2228,310061,flicker
3.2269,294634,flicker
3.2323,6,flicker
3.2357,-901250,flicker
3.2392,2506130,flicker
3.2405,4,flicker
3.2433,98155,flicker
3.2449,2381,flicker
3.2488,267,flicker
3.2517,-983509,flicker
3.2555,2362727,flicker
3.2596,673134,flicker
3.2638,5146,flicker
3.2682,-690006,flicker
3.2720,-1006334,flicker
3.2760,2164628,flicker
3.2814,8,flicker
3.2845,91235,flicker
3.2883,-589784,flicker
3.2924,-1067597,flicker
3.2966,1959532,flicker
3.3006,1174410,flicker
3.3046,16093,flicker
3.3088,-690779,flicker
3.3130,-973009,flicker
3.3170,1693204,flicker
3.3211,1248843,flicker
3.3252,-108030,flicker
3.3294,-556139,flicker
3.3337,-1092614,flicker
3.3375,1516707,flicker
3.3416,1546604,flicker
3.3457,-127145,flicker
3.3504,-444336,flicker
3.3539,-1235605,flicker
3.3580,1255112,flicker
3.3620,1759733,flicker
3.3622,-,flicker
3.3664,178549,flicker
3.3673,-,flicker
3.3704,538027,flicker
3.3714,-117,flicker
3.3744,1857,flicker
3.3759,105073,flicker
3.3784,4,flicker
3.3791,1996921,flicker
3.3830,-154715,flicker
3.3866,-388369,flicker
3.3907,-1380472,flicker
3.3949,875048,flicker
3.3990,2287807,flicker
3.4031,-136658,flicker
3.4071,-370448,flicker
3.4112,-1509005,flicker
3.4163,797013,flicker
3.4195,2571195,flicker
3.4235,-98306,flicker
3.4275,-330434,flicker
3.4324,-1570803,flicker
3.4357,641982,flicker
3.4398,2896955,flicker
3.4439,-62613,flicker
3.4482,-282094,flicker
3.4522,-1658981,flicker
3.4562,525766,flicker
3.4603,3165949,flicker
3.4661,22634,flicker
3.4686,-130603,flicker
3.4727,-1811990,flicker
3.4767,540463,flicker
3.4810,418537,flicker
3.4855,10337,flicker
3.4890,47922,flicker
3.4902,-,flicker
3.4932,1908531,flicker
3.4986,33527836,flicker
3.5013,94598,flicker
3.5014,24676,flicker
3.5054,101560,flicker
3.5095,-1938116,flicker
3.5136,94741,flicker
3.5183,3874105,flicker
3.5217,44879,flicker
3.5259,155639,flicker
3.5306,6549,flicker
3.5347,167237,flicker
3.5382,4107898,flicker
3.5424,86900,flicker
3.5465,220875,flicker
3.5505,-1939695,flicker
3.5545,77235,flicker
3.5586,4165403,flicker
3.5629,92230,flicker
3.5672,312955,flicker
3.5710,-1955271,flicker
3.5750,-79061,flicker
3.5791,4193117,flicker
3.5835,120635,flicker
3.5873,499277,flicker
3.5914,-1989278,flicker
3.5955,-211615,flicker
3.5998,4152016,flicker
3.6037,181014,flicker
3.6078,672570,flicker
3.6120,-2044174,flicker
3.6163,-377017,flicker
3.6201,4075229,flicker
3.6242,296501,flicker
3.6257,754,flicker
3.6283,946,flicker
3.6294,-2134,flicker
3.6327,714,flicker
3.6330,-491187,flicker
3.6365,4042445,flicker
3.6405,528895,flicker
3.6446,888871,flicker
3.6492,-2286693,flicker
3.6528,-669869,flicker
3.6569,4109747,flicker
3.6612,1036413,flicker
3.6654,1361148,flicker
3.6693,-2274506,flicker
3.6733,-567565,flicker
3.6774,4035376,flicker
3.6819,1769725,flicker
3.6857,1033424,flicker
3.6898,-4543811,flicker
3.6938,-2769919,flicker
3.6980,7816,flicker
3.7039,1278314,flicker
3.7061,408729,flicker
3.7102,-4204941,flicker
3.7146,215476,flicker
3.7188,3082802,flicker
3.7224,368082,flicker
3.7267,106073,flicker
3.7323,4,flicker
3.7350,-1942665,flicker
3.7390,3179446,flicker
3.7430,1614335,flicker
3.7486,28,flicker
3.7516,3761264,flicker
3.7530,-1,flicker
3.7554,927070,flicker
3.7566,3039,flicker
3.7594,484,flicker
3.7604,1366735,flicker
3.7655,5772,flicker
3.7676,-3231776,flicker
3.7718,-1516803,flicker
3.7757,3518876,flicker
3.7802,21,flicker
3.7854,1764210,flicker
3.7880,-2684974,flicker
3.7921,-1287751,flicker
3.7971,3828,flicker
3.8006,2388058,flicker
3.8046,1344577,flicker
3.8086,-3262158,flicker
3.8127,-1890137,flicker
3.8174,2184326,flicker
3.8211,2178900,flicker
3.8248,1091156,flicker
3.8290,-3275212,flicker
3.8331,-2416365,flicker
3.8371,1930239,flicker
3.8413,2165595,flicker
3.8457,-337938,flicker
3.8503,-2758339,flicker
3.8535,-1964213,flicker
3.8576,1468875,flicker
3.8618,2620797,flicker
3.8664,609174,flicker
3.8699,-1708105,flicker
3.8711,-,flicker
3.8741,414324,flicker
3.8785,1559436,flicker
3.8787,2,flicker
3.8827,262900,flicker
3.8829,53683,flicker
3.8863,3,flicker
3.8875,-794036,flicker
3.8905,-487855,flicker
3.8945,1664464,flicker
3.8990,3576430,flicker
3.9028,1573874,flicker
3.9069,-1205993,flicker
3.9109,-1762556,flicker
3.9151,779949,flicker
3.9192,3020132,flicker
3.9232,681692,flicker
3.9273,-1783622,flicker
3.9322,-1477908,flicker
3.9355,815290,flicker
3.9395,3157195,flicker
3.9436,700152,flicker
3.9491,-809527,flicker
3.9520,-1614373,flicker
3.9559,608626,flicker
3.9600,3180706,flicker
3.9654,509,flicker
3.9690,-587164,flicker
3.9723,-1740378,flicker
3.9764,510351,flicker
3.9820,9,flicker
3.9858,895294,flicker
3.9887,-271951,flicker
3.9929,-1932871,flicker
3.9971,00086,flicker
4.0016,3581207,flicker
4.0051,981121,flicker
4.0068,-2,flicker
4.0093,49700,flicker
4.0104,-214,flicker
4.0147,77430570,flicker
4.0177,3886701,flicker
4.0216,1123488,flicker
4.0256,88210,flicker
4.0298,-232197,flicker
4.0344,289507,flicker
4.0379,4253599,flicker
4.0421,1382879,flicker
4.0462,438994,flicker
4.0502,-2515010,flicker
4.0542,165519,flicker
4.0583,4553143,flicker
4.0625,1323558,flicker
4.0666,181357,flicker
4.0706,-3232729,flicker
4.0747,-1343901,flicker
4.0789,4931456,flicker
4.0831,1255016,flicker
4.0870,-203633,flicker
4.0912,-3852213,flicker
4.0954,-1292520,flicker
4.0993,3966863,flicker
4.1034,247519,flicker
4.1075,235167,flicker
4.1116,-2095086,flicker
4.1159,-84924,flicker
4.1198,5302390,flicker
4.1240,1762857,flicker
4.1283,2006502,flicker
4.1293,-,flicker
4.1321,1767890,flicker
4.1334,-5,flicker
4.1362,41626,flicker
4.1379,424,flicker
4.1403,7721,flicker
4.1417,111105,flicker
4.1444,2,flicker
4.1446,2528539,flicker
4.1486,-3200399,flicker
4.1526,-3424105,flicker
4.1567,3730455,flicker
4.1608,2315013,flicker
4.1652,2626875,flicker
4.1689,-5211372,flicker
4.1730,-4263573,flicker
4.1771,3438312,flicker
4.1816,2737629,flicker
4.1854,2061125,flicker
4.1895,-4467742,flicker
4.1935,-3620360,flicker
4.1996,122,flicker
4.2017,1337258,flicker
4.2058,2021616,flicker
4.2099,-3416772,flicker
4.2141,2933,flicker
4.2188,1935394,flicker
4.2225,-254451,flicker
4.2265,2181790,flicker
4.2320,21,flicker
4.2354,-1398970,flicker
4.2385,2646086,flicker
4.2426,676242,flicker
4.2470,732546,flicker
4.2513,-2230788,flicker
4.2549,-1090775,flicker
4.2591,2803588,flicker
4.2633,33340,flicker
4.2645,2,flicker
4.2674,427,flicker
4.2689,-178525,flicker
4.2713,3,flicker
4.2727,-1026679,flicker
4.2755,2916923,flicker
4.2802,147,flicker
4.2837,2491830,flicker
4.2878,-1928987,flicker
4.2919,-1567974,flicker
4.2961,2355442,flicker
4.3000,2288448,flicker
4.3041,3534016,flicker
4.3083,-1611604,flicker
4.3125,-2300013,flicker
4.3164,2192374,flicker
4.3206,3051207,flicker
4.3247,3329918,flicker
4.3287,-1397663,flicker
4.3332,-2600095,flicker
4.3370,1542353,flicker
4.3411,2522902,flicker
4.3453,3008576,flicker
4.3495,-1851800,flicker
4.3533,-2990078,flicker
4.3574,885893,flicker
4.3616,1695759,flicker
4.3657,1024681,flicker
4.3700,-2020043,flicker
4.3739,-2090303,flicker
4.3778,299681,flicker
4.3825,2175750,flicker
4.3864,1359734,flicker
4.3872,-,flicker
4.3901,296954,flicker
4.3911,-19,flicker
4.3945,24994,flicker
4.3959,847914,flicker
4.4008,1663034,flicker
4.4025,924993,flicker
4.4066,361850,flicker
4.4106,-2012618,flicker
4.4152,-16283,flicker
4.4188,1776626,flicker
