time_s,value,state
0.0061,-1719968,none
0.0064,-1715208,none
0.0092,-1707402,none
0.0125,-1705147,none
0.0171,-1700556,none
0.0210,-1683123,none
0.0246,-1677603,none
0.0286,-1669875,none
0.0325,-1667691,none
0.0375,-1663921,none
0.0408,-1646054,none
0.0447,-1639202,none
0.0495,-1633956,none
0.0531,8388607,none
0.0572,383060,none
0.0613,-1810700,none
0.0627,-,none
0.0662,1802152,none
0.0675,-,none
0.0778,1793634,none
0.0954,-1788411,none
0.0955,-1784042,none
0.0971,-1765193,none
0.0975,-1757599,none
0.1046,-1750338,none
0.1143,-1746316,none
0.1144,-1742896,none
0.1176,-1725020,none
0.1187,-1717380,none
0.1194,-1710724,none
0.1213,-1707052,none
0.1220,-1704713,none
0.1221,-1686610,none
0.1235,-1678272,none
0.1273,-1672732,none
0.1319,-1668471,none
0.1469,-1666313,none
0.1537,-1649360,none
0.1538,-1641632,none
0.1550,-1636357,none
0.1552,-1631243,none
0.1568,-1629899,none
0.1627,-1612537,none
0.1687,-1605504,none
0.1699,-1600124,none
0.1724,-1595678,none
0.1764,-1594580,none
0.1801,-1577763,none
0.2008,-1569920,none
0.2017,-1564766,none
0.2022,-1560364,none
0.2023,-1559495,none
0.2036,-1543142,none
0.2045,-1534838,none
0.2062,-1530784,none
0.2085,-1525906,none
0.2133,-1525343,none
0.2170,-1509464,none
0.2216,-1500837,none
0.2260,-1497351,none
0.2297,-1491747,none
0.2333,-1491257,none
0.2382,-1476133,none
0.2425,-1467305,none
0.2463,-1463034,none
0.2500,2829953,none
0.2539,4969117,none
0.2585,-1854356,none
0.2625,-1844780,none
0.2665,-1838471,none
0.2705,-1829182,none
0.2751,-1826976,none
0.2784,-1810732,none
0.2823,-1798303,none
0.3012,-1793353,none
0.3013,-1785493,none
0.3017,-1783520,none
0.3018,-1769492,none
0.3037,-1757036,none
0.3069,-1752777,none
0.3110,-1744308,none
0.3152,-1743733,none
0.3171,-,none
0.3231,1729967,none
0.3255,-1717268,none
0.3278,-1713245,none
0.3290,-1705,none
0.3319,679,none
0.3357,-1703902,none
0.3365,-1691615,none
0.3410,-1678616,none
0.3462,-1675654,none
0.3479,-1666634,none
0.3537,-1666972,none
0.3588,-1654789,none
0.3621,-1641909,none
0.3656,-1638605,none
0.4031,-1629770,none
0.4070,-1629679,none
0.4087,-1619462,none
0.4097,-1605894,none
0.4110,-1602524,none
0.4129,-1594029,none
0.4155,-1593565,none
0.4163,-1583913,none
0.4308,-1569919,none
0.4503,-1566811,none
0.4536,-1558208,none
0.4550,-1558058,none
0.4551,-1549533,none
0.4672,-1535438,none
0.4906,-1532019,none
0.4998,-1523886,none
0.5201,-1524092,none
0.5500,-1516654,none
0.5667,-1500986,none
0.5785,-1498025,none
0.5831,-1490638,none
0.5953,-1489926,none
0.6102,-1483479,none
0.6180,-1468257,none
0.6427,-1464671,none
0.6713,-1457490,none
0.6787,-1456922,none
0.6835,-1451560,none
0.6870,-1436499,none
0.6959,-1432296,none
0.7081,-1425077,none
0.7169,-1425389,none
0.7324,-1419888,none
0.7333,-1404871,none
0.7344,-1401004,none
0.7613,-1393994,none
0.7696,-1393790,none
0.7991,-1389258,none
0.8133,-1372876,none
0.8209,-1369381,none
0.8266,-1363199,none
0.8463,-1362607,none
0.8464,-1358965,none
0.8475,-1343118,none
0.8476,-1339025,none
0.8613,-1332916,none
0.9002,-1332082,none
0.9047,-1329456,none
0.9503,-1312899,none
0.9743,-1308409,none
0.9744,-1303875,none
0.9895,8388607,none
0.9949,779089,none
0.9950,-1550174,none
1.0358,-1542324,none
1.0440,-1533540,none
1.0449,-1529886,none
1.0452,-1526468,none
1.0453,-1508833,none
1.0465,-1501622,none
1.0472,-1495352,none
1.0473,-1492785,none
1.0542,-1490288,none
1.0781,-1473525,none
1.0785,-1466162,none
1.0786,-1461315,none
1.0858,-1458089,none
1.0901,-1456772,none
1.0995,-1439248,none
1.1129,-1433005,none
1.1329,-1428320,none
1.1403,-1424634,none
1.1404,-1423451,none
1.1494,-1406809,none
1.1667,-1400762,none
1.1724,-1396252,none
1.1875,-1392045,none
1.2176,-1391890,none
1.2180,-1375615,none
1.2430,-1368747,none
1.2622,-1365126,none
1.2718,-1361266,none
1.3080,-1361057,none
1.3255,-1345259,none
1.3526,-1338322,none
1.3681,-1334642,none
1.3730,-1330595,none
1.3768,-1330318,none
1.3894,-1315491,none
1.4003,-1308155,none
1.4155,-1304858,none
1.4186,-1300707,none
1.4217,-1301234,none
1.4235,-1286091,none
1.4240,-1279004,none
1.4553,-1275668,none
1.4659,-1271386,none
1.4769,-1271572,none
1.4952,-1257998,none
1.4996,-1249777,none
1.5093,-1247865,none
1.5347,-1242872,none
1.5620,-1243320,none
1.5711,-1229822,none
1.5816,-1222440,none
1.5877,-1219846,none
1.5886,-1214800,none
1.5895,-1215700,none
1.6011,-1202931,none
1.6401,-1193631,none
1.6583,-1192637,none
1.6584,-1186501,none
1.6701,-1187826,none
1.6755,-1176641,none
1.6783,-1166932,none
1.6821,-1164662,none
1.6828,846039,none
1.6830,6194467,none
1.6860,-1410497,none
1.6924,-1406513,none
1.6983,-1401148,none
1.7223,-1393208,none
1.7246,-1393257,none
1.7291,-1380734,none
1.7335,-1368620,none
1.7356,-1365645,none
1.7397,-1358007,none
1.7461,-1358376,none
1.7492,-1348100,none
1.7527,-1335956,none
1.7565,-1333473,none
1.7615,-1326249,none
1.7658,-1327130,none
1.7659,-1317493,none
1.7935,-1304659,none
1.8131,-1302925,none
1.8188,-1296006,none
1.8229,-1296753,none
1.8267,-1288335,none
1.8295,-1274641,none
1.8342,-1271001,none
1.8359,-1265619,none
1.8376,8146285,none
1.8397,-1203504,none
1.8459,-1562706,none
1.8465,-1556755,none
1.8472,-1546424,none
1.8477,-1545011,none
1.8483,-1536246,none
1.8487,-1520765,none
1.8541,-1516366,none
1.8784,-1507593,none
1.8799,-1507496,none
1.8822,-1500201,none
1.8846,-1484733,none
1.8876,-1480785,none
1.8882,-1472809,none
1.8885,-1472416,none
1.8905,-1466560,none
1.8909,-1450264,none
1.8991,-1446663,none
1.9090,-1439533,none
1.9483,-1438627,none
1.9819,-1433441,none
1.9981,-1417452,none
2.0075,-1413683,none
2.0140,-1406558,none
2.0160,-1406363,none
2.0296,-1401987,none
2.0364,-1385871,none
2.0676,-1381760,none
2.0784,-1375125,none
2.0802,-1374411,none
2.0803,-1370827,none
2.0866,-1354445,none
2.0885,-1348588,none
2.0892,-1344803,none
2.0898,8388607,none
2.0903,413855,none
2.0905,-1713972,none
2.0926,-1705712,none
2.0955,-1696083,none
2.0975,-1691719,none
2.0981,-1687252,none
2.1163,-1668891,none
2.1206,-1661905,none
2.1222,-1654762,none
2.1232,-1651426,none
2.1244,-1647492,none
2.1251,-1629435,none
2.1286,-1623229,none
2.1302,-1616314,none
2.1318,-1613061,none
2.1344,-1610098,none
2.1363,-1592884,none
2.1380,-1585644,none
2.1390,-1579756,none
2.1411,-1576603,none
2.1420,-1574493,none
2.1436,-1557027,none
2.1452,-1550520,none
2.1489,-1544707,none
2.1599,-1540559,none
2.1654,-1539582,none
2.1674,-1521792,none
2.1844,-1514464,none
2.1857,-1510158,none
2.1892,-1505682,none
2.1915,-1504886,none
