time_s,value,state
0.0056,62530,none
0.0062,63332,none
0.0081,63373,none
0.0122,63913,none
0.0161,64204,none
0.0203,65156,none
0.0243,64850,none
0.0312,65286,none
0.0327,65814,none
0.0365,66860,none
0.0407,67726,none
0.0448,67496,none
0.0489,67572,none
0.0530,67622,none
0.0590,68316,none
0.0631,69482,none
0.0666,69556,none
0.0719,70226,none
0.0747,70445,none
0.0785,70536,none
0.0839,71398,none
0.0864,71377,none
0.0878,72,none
0.0900,053,none
0.0915,72884,none
0.0943,72934,none
0.0982,73306,none
0.1034,73418,none
0.1076,73742,none
0.1112,74157,none
0.1145,74776,none
0.1240,75368,none
0.1245,75511,none
0.1278,75828,none
0.1369,75605,none
0.1372,76501,none
0.1473,77040,none
0.1474,77037,none
0.1475,77867,none
0.1529,77987,none
0.1581,78124,none
0.1626,79181,none
0.1641,79474,none
0.1741,79227,none
0.1777,80089,none
0.1779,80308,none
0.1804,80843,none
0.1845,81030,none
0.1895,81196,none
0.1922,81907,none
0.1973,81483,none
0.2038,82614,none
0.2067,82450,none
0.2097,83494,none
0.2143,83691,none
0.2160,83,none
0.2169,926,none
0.2208,84121,none
0.2222,84749,none
0.2261,85165,none
0.2297,85313,none
0.2373,85605,none
0.2384,85919,none
0.2431,86120,none
0.2468,86558,none
0.2507,87207,none
0.2541,87757,none
0.2586,87826,none
0.2633,87971,none
0.2664,88097,none
0.2781,88979,none
0.2782,88971,none
0.2785,89339,none
0.2838,89919,none
0.2908,90351,none
0.2982,90248,none
0.2995,90599,none
0.3068,91024,none
0.3140,91173,none
0.3143,91427,none
0.3226,92026,none
0.3253,91987,none
0.3285,92551,none
0.3316,93072,none
0.3330,93146,none
0.3340,93526,none
0.3370,93564,none
0.3415,94139,none
0.3430,9,none
0.3446,4653,none
0.3475,9446,none
0.3478,8,none
0.3517,94904,none
0.3528,94784,none
0.3576,95672,none
0.3609,95424,none
0.3644,96173,none
0.3704,95934,none
0.3750,96651,none
0.3776,97263,none
0.3807,96719,none
0.3862,97617,none
0.3946,97787,none
0.3973,97975,none
0.3974,98447,none
0.4016,98875,none
0.4070,98744,none
0.4099,99093,none
0.4140,99625,none
0.4227,100115,none
0.4231,100321,none
0.4305,100793,none
0.4306,100403,none
0.4363,101374,none
0.4424,101971,none
0.4427,101743,none
0.4487,101708,none
0.4505,102274,none
0.4556,102563,none
0.4594,103005,none
0.4644,103194,none
0.4706,103380,none
0.4796,104005,none
0.4800,104156,none
0.4812,104103,none
0.4816,104678,none
0.4912,104061,none
0.4978,105442,none
0.5011,105553,none
0.5042,104907,none
0.5124,105572,none
0.5128,106355,none
0.5131,106548,none
0.5143,106727,none
0.5293,106864,none
0.5303,107280,none
0.5304,107203,none
0.5305,107435,none
0.5343,107612,none
0.5492,108299,none
0.5565,108503,none
0.5637,108840,none
0.5639,108653,none
0.5655,108914,none
0.5659,109510,none
0.5840,109503,none
0.5862,109438,none
0.5867,110147,none
0.5932,110251,none
0.5977,110473,none
0.6164,110485,none
0.6223,110709,none
0.6281,111094,none
0.6349,111234,none
0.6388,111286,none
0.6401,111392,none
0.6413,112138,none
0.6429,111497,none
0.6441,112555,none
0.6450,112761,none
0.6461,112847,none
0.6469,112940,none
0.6470,113312,none
0.6472,113599,none
0.6474,113947,none
0.6475,114184,none
0.6476,114493,none
0.6477,114289,none
0.6522,114510,none
0.6570,114510,none
0.6624,115226,none
0.6641,115089,none
0.6754,115660,none
0.6758,115553,none
0.6803,115505,none
0.6804,116145,none
0.6859,116553,none
0.6932,116481,none
0.6945,116640,none
0.6971,116948,none
0.7015,117005,none
0.7204,117705,none
0.7268,117826,none
0.7270,118010,none
0.7302,118009,none
0.7303,118465,none
0.7304,118663,none
0.7309,118828,none
0.7332,118983,none
0.7341,119080,none
0.7386,119606,none
0.7427,120005,none
0.7459,120062,none
0.7498,119843,none
0.7541,120377,none
0.7580,121130,none
