thisRow.t,notes,Instruccions.started,text_8.started,key_resp_3.started,Instruccions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instructions_2.started,image_3.started,image_4.started,key_resp_4.started,text_9.started,text_10.started,instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,instructions_3.started,text_11.started,text_12.started,text_13.started,text_14.started,text_15.started,text_16.started,text_17.started,image_5.started,key_resp_5.started,text_18.started,image_6.started,image_7.started,image_8.started,image_9.started,image_10.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0032825000016600825,0.021043500004452653,0.021043500004452653,0.5737924999993993,space,0.5495500000033644,None,,,,,,,,,,,,,,,,,,,,,,,,,,,329429,001,2024-07-11_11h49.26.527,untitled,2023.2.3,60.00744092344708,2024-07-11 11h49.31.962575 +0200,
,,,,,,,,,0.5738153000056627,0.6042133000009926,0.6042133000009926,0.6042133000009926,0.6042133000009926,0.6042133000009926,2.457852700004878,right,1.8377181000032579,None,,,,,,,,,,,,,,,,,329429,001,2024-07-11_11h49.26.527,untitled,2023.2.3,60.00744092344708,2024-07-11 11h49.31.962575 +0200,
,,,,,,,,,,,,,,,,,,,2.457874500003527,2.473208000003069,2.473208000003069,2.473208000003069,2.473208000003069,2.473208000003069,2.473208000003069,2.473208000003069,2.473208000003069,2.473208000003069,2.473208000003069,2.473208000003069,2.473208000003069,2.473208000003069,2.473208000003069,2.473208000003069,,,,,,,,
