thisRow.t,notes,Instruccions.started,text_8.started,key_resp_3.started,Instruccions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instructions_2.started,image_3.started,image_4.started,key_resp_4.started,text_9.started,text_10.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.012080000000423752,0.02743210000335239,0.02743210000335239,7.635761700003059,space,7.592584599995462,None,,,,,,,654009,001,2024-07-11_11h21.11.015,untitled,2023.2.3,60.114036325713016,2024-07-11 11h21.17.913569 +0200,
,,,,,,,,,7.635784500002046,7.656236200004059,7.656236200004059,7.656236200004059,7.656236200004059,7.656236200004059,,,,,,,,
