thisRow.t,notes,Instruccions.started,text_8.started,key_resp_3.started,Instruccions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instructions_2.started,image_3.started,image_4.started,key_resp_4.started,text_9.started,text_10.started,instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,instructions_3.started,text_11.started,text_12.started,text_13.started,text_14.started,text_15.started,text_16.started,text_17.started,image_5.started,key_resp_5.started,text_18.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0033785999985411763,0.011940600001253188,0.011940600001253188,3.1498812999998336,space,3.1229616000055103,None,,,,,,,,,,,,,,,,,,,,,,843448,001,2024-07-11_11h40.20.287,untitled,2023.2.3,59.93759297834578,2024-07-11 11h40.25.695291 +0200,
,,,,,,,,,3.1499025000011898,3.1701132000016514,3.1701132000016514,3.1701132000016514,3.1701132000016514,3.1701132000016514,4.86885970000003,right,1.6946477000019513,None,,,,,,,,,,,,843448,001,2024-07-11_11h40.20.287,untitled,2023.2.3,59.93759297834578,2024-07-11 11h40.25.695291 +0200,
,,,,,,,,,,,,,,,,,,,4.868885399999272,4.8838994999969145,4.8838994999969145,4.8838994999969145,4.8838994999969145,4.8838994999969145,4.8838994999969145,4.8838994999969145,4.8838994999969145,4.8838994999969145,4.8838994999969145,,,,,,,,
