thisRow.t,notes,Instruccions.started,text_8.started,key_resp_3.started,Instruccions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instructions_2.started,image_3.started,image_4.started,key_resp_4.started,text_9.started,text_10.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.004143700003623962,0.020114200000534765,0.020114200000534765,8.463056000000506,space,8.434796200002893,None,,,,,,,787672,001,2024-07-11_11h24.52.026,untitled,2023.2.3,59.9440961359471,2024-07-11 11h24.57.381322 +0200,
,,,,,,,,,8.463077500004147,8.484316900001431,8.484316900001431,8.484316900001431,8.484316900001431,8.484316900001431,,,,,,,,
