thisRow.t,notes,Instruccions.started,text_8.started,key_resp_3.started,Instruccions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instructions_2.started,image_3.started,image_4.started,key_resp_4.started,text_9.started,text_10.started,instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,instructions_3.started,text_11.started,text_12.started,text_13.started,text_14.started,text_15.started,text_16.started,text_17.started,image_5.started,key_resp_5.started,text_18.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.003624700002546888,0.010417600002256222,0.010417600002256222,4.850353699999687,space,4.838542800003779,None,,,,,,,,,,,,,,,,,,,,,,856481,001,2024-07-11_11h38.00.920,untitled,2023.2.3,59.87898457260004,2024-07-11 11h38.09.277769 +0200,
,,,,,,,,,4.850379600000451,4.877318300001207,4.877318300001207,4.877318300001207,4.877318300001207,4.877318300001207,6.718462400000135,right,1.836052300001029,None,,,,,,,,,,,,856481,001,2024-07-11_11h38.00.920,untitled,2023.2.3,59.87898457260004,2024-07-11 11h38.09.277769 +0200,
,,,,,,,,,,,,,,,,,,,6.718489999999292,6.734095500003605,6.734095500003605,6.734095500003605,6.734095500003605,6.734095500003605,6.734095500003605,6.734095500003605,6.734095500003605,6.734095500003605,6.734095500003605,,,,,,,,
