imagen1,imagen2,hm1,cp1,ai1,pa1,vr1,cl1,hm2,cp2,ai2,pa2,vr2,cl2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,image.started,image_2.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,results.started,text.started,text_2.started,text_3.started,text_4.started,text_5.started,text_6.started,text_7.started,key_resp_2.started,results.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\61.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\62.png,0,1,1,0,-1,0,0,-1,-1,0,1,0,0,10,10,30,26.255537800003367,,26.08867270000337,26.255537800003367,26.255537800003367,26.255537800003367,26.95554990000528,right,0.6880815999975312,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\53.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\54.png,0,1,1,-1,-1,0,0,-1,-1,1,1,0,0,11,11,26,27.106140900003084,,26.95586810000532,27.106140900003084,27.106140900003084,27.106140900003084,28.010505600002944,right,0.9012397999977111,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\35.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\36.png,0,-1,1,0,-1,0,0,1,-1,0,1,0,0,12,12,17,28.15667620000022,,28.011071200002334,28.15667620000022,28.15667620000022,28.15667620000022,29.041218300000764,right,0.8750542000052519,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\19.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\20.png,-1,-1,1,0,-1,0,1,1,-1,0,1,0,0,13,13,9,29.177070000005187,,29.04153710000537,29.177070000005187,29.177070000005187,29.177070000005187,32.427496500000416,left,3.2383021999994526,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\7.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\8.png,0,1,1,0,1,0,0,-1,-1,0,-1,0,0,14,14,3,32.56343680000282,,32.427795600000536,32.56343680000282,32.56343680000282,32.56343680000282,33.74579090000043,right,1.1650246999997762,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\55.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\56.png,0,1,1,-1,1,0,0,-1,-1,1,-1,0,0,15,15,27,33.88840410000557,,33.74614680000377,33.88840410000557,33.88840410000557,33.88840410000557,35.36394420000579,right,1.4634589000052074,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\41.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\42.png,0,-1,1,-1,1,0,0,1,-1,1,-1,0,0,16,16,20,35.52095480000571,,35.36427750000439,35.52095480000571,35.52095480000571,35.52095480000571,36.498437100002775,right,0.9748899999976857,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\17.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\18.png,-1,-1,1,0,1,0,1,1,-1,0,-1,0,0,17,17,8,36.63778550000279,,36.49877450000349,36.63778550000279,36.63778550000279,36.63778550000279,38.81773880000401,left,2.171170500005246,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\65.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\66.png,0,-1,1,0,1,-1,0,1,-1,0,-1,1,0,18,18,32,38.95818359999976,,38.81813740000507,38.95818359999976,38.95818359999976,38.95818359999976,40.01892200000293,right,1.0496907999986433,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\37.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\38.png,0,1,1,0,-1,0,0,-1,-1,0,1,0,0,19,19,18,40.160006600002816,,40.01944139999978,40.160006600002816,40.160006600002816,40.160006600002816,41.602870400005486,right,1.4317862999960198,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\13.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\14.png,0,1,1,0,-1,0,0,-1,-1,0,1,0,0,20,20,6,41.749289999999746,,41.603182099999685,41.749289999999746,41.749289999999746,41.749289999999746,44.53966230000515,right,2.786620300001232,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\69.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\70.png,0,1,1,0,-1,1,0,-1,-1,0,1,-1,0,21,21,34,44.68295620000572,,44.540064300002996,44.68295620000572,44.68295620000572,44.68295620000572,46.742115300003206,right,2.0448162000029697,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\27.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\28.png,1,-1,1,0,-1,0,-1,1,-1,0,1,0,0,22,22,13,46.90046230000007,,46.742443100003584,46.90046230000007,46.90046230000007,46.90046230000007,49.39408420000109,right,2.4914029000065057,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\39.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\40.png,0,1,1,0,1,0,0,-1,-1,0,-1,0,0,23,23,19,49.53196810000372,,49.39440800000011,49.53196810000372,49.53196810000372,49.53196810000372,50.24556320000556,right,0.7008501000018441,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\77.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\78.png,0,1,1,0,-1,-1,0,-1,-1,0,1,1,0,24,24,38,50.39994100000331,,50.24596569999994,50.39994100000331,50.39994100000331,50.39994100000331,51.22910120000597,right,0.8243397999976878,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\79.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\80.png,0,1,1,0,1,-1,0,-1,-1,0,-1,1,0,25,25,39,51.37985540000227,,51.22941400000127,51.37985540000227,51.37985540000227,51.37985540000227,52.134528800001135,right,0.7408062999966205,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\3.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\4.png,0,-1,1,0,-1,0,0,1,-1,0,1,0,0,26,26,1,52.280642500001704,,52.13563989999966,52.280642500001704,52.280642500001704,52.280642500001704,53.61489160000201,right,1.3264865999954054,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\21.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\22.png,1,1,1,0,-1,0,-1,-1,-1,0,1,0,0,27,27,10,53.77408660000219,,53.615213299999596,53.77408660000219,53.77408660000219,53.77408660000219,55.75308820000646,right,1.9613365000041085,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\11.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\12.png,0,-1,1,0,-1,0,0,1,-1,0,1,0,0,28,28,5,55.905399700001,,55.75341570000455,55.905399700001,55.905399700001,55.905399700001,58.13802100000612,right,2.2148051999974996,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\29.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\30.png,-1,1,1,0,-1,0,1,-1,-1,0,1,0,0,29,29,14,58.301903700004914,,58.1390623000043,58.301903700004914,58.301903700004914,58.301903700004914,60.75585090000095,left,2.4507849000001443,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\47.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\48.png,0,1,1,1,1,0,0,-1,-1,-1,-1,0,0,30,30,23,60.914794100004656,,60.756288500000664,60.914794100004656,60.914794100004656,60.914794100004656,61.807383400002436,right,0.8843121000027168,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\33.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\34.png,0,-1,1,0,1,0,0,1,-1,0,-1,0,0,31,31,16,61.96270150000055,,61.80782690000342,61.96270150000055,61.96270150000055,61.96270150000055,62.724888500000816,right,0.7563396999976248,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\63.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\64.png,0,1,1,0,1,0,0,-1,-1,0,-1,0,0,32,32,31,62.88382580000325,,62.72527490000357,62.88382580000325,62.88382580000325,62.88382580000325,63.726098800005275,right,0.8274678000016138,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\25.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\26.png,1,-1,1,0,1,0,-1,1,-1,0,-1,0,0,33,33,12,63.88310780000029,,63.726445100001,63.88310780000029,63.88310780000029,63.88310780000029,65.96029800000542,right,2.0695020999992266,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\31.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\32.png,-1,1,1,0,1,0,1,-1,-1,0,-1,0,0,34,34,15,66.11236230000213,,65.96063649999996,66.11236230000213,66.11236230000213,66.11236230000213,68.77993050000077,left,2.664059200003976,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\49.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\50.png,0,-1,1,1,1,0,0,1,-1,-1,-1,0,0,35,35,24,68.93396020000364,,68.78026740000496,68.93396020000364,68.93396020000364,68.93396020000364,69.86566210000456,right,0.9298740999947768,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\51.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\52.png,0,-1,1,1,-1,0,0,1,-1,-1,1,0,0,36,36,25,70.01642130000255,,69.86598000000231,70.01642130000255,70.01642130000255,70.01642130000255,70.73265110000648,right,0.7122044000061578,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\1.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\2.png,0,-1,1,0,1,0,0,1,-1,0,-1,0,0,37,37,0,70.88705460000347,,70.73306530000264,70.88705460000347,70.88705460000347,70.88705460000347,72.43401430000085,right,1.5300392999997712,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\75.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\76.png,0,-1,1,0,-1,1,0,1,-1,0,1,-1,0,38,38,37,72.585424900004,,72.43434900000284,72.585424900004,72.585424900004,72.585424900004,73.76824000000488,right,1.1735982999962289,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\59.png,C:\Users\david\OneDrive\Documentos\GitHub\OpenBrains\coche_autonomo\pngs\60.png,0,-1,1,0,-1,0,0,1,-1,0,1,0,0,39,39,29,73.9102858000042,,73.76856190000399,73.9102858000042,73.9102858000042,73.9102858000042,74.81998270000622,right,0.9057844999988447,None,,,,,,,,,,,,,,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.82031420000567,74.85178290000476,74.85178290000476,74.85178290000476,74.85178290000476,74.85178290000476,74.85178290000476,74.85178290000476,74.85178290000476,144.70592690000194,space,69.84386769999401,None,662606,001,2024-07-11_11h00.41.968,untitled,2023.2.3,60.521916801215646,2024-07-11 11h00.50.032097 +0200,
