timepresentation,posx,posy,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,movie.started,image.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
4,0.3,0.2,0,0,0,2,0.10652719999984583,,0.015237899999874571,0.10652719999984583,4.01278289999982,4.01278289999982,6.051196799999843,space,2.0283199000000423,None,556702,001,2024-08-29_09h56.38.686,tarea_iceberg,2023.2.3,60.01828156860289,2024-08-29 09h56.45.941903 +0200,
8,0.5,0.2,0,1,1,3,6.2189778999998,,6.165704399999868,6.2189778999998,14.178500099999837,14.178500099999837,15.295860599999969,space,1.1009823000001688,None,556702,001,2024-08-29_09h56.38.686,tarea_iceberg,2023.2.3,60.01828156860289,2024-08-29 09h56.45.941903 +0200,
6,-0.3,0.2,0,2,2,1,15.48163129999989,,15.428997199999912,15.48163129999989,21.440161599999783,21.440161599999783,22.6903127999999,space,1.247403200000008,None,556702,001,2024-08-29_09h56.38.686,tarea_iceberg,2023.2.3,60.01828156860289,2024-08-29 09h56.45.941903 +0200,
3,-0.5,0.2,0,3,3,0,22.872764199999892,,22.821761199999855,22.872764199999892,25.83743699999991,25.83743699999991,28.23693789999993,space,2.391450900000109,None,556702,001,2024-08-29_09h56.38.686,tarea_iceberg,2023.2.3,60.01828156860289,2024-08-29 09h56.45.941903 +0200,
