timepresentation,posx,posy,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,thisRow.t,notes,control.started,movie.started,image.started,key_resp.started,control.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions2.started,text.started,text.stopped,instructions2.stopped,music.started,movie_2.started,image_2.started,key_resp_2.started,music.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions3.started,text_2.started,instructions3.stopped,music_words.started,movie_3.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,-0.7,0.15,0,0,0,1,,,,,,,,,0.05193150000013702,,0.009579200001098798,0.05193150000013702,2.015389000000141,2.015389000000141,2.34112180000011,space,0.3216584999991028,None,,,,,,,,,,,,,,,,,,788729,001,2024-08-29_12h49.33.928,tarea_iceberg,2023.2.3,60.536828487396704,2024-08-29 12h49.41.827375 +0200,
2,-0.8,0.15,0,1,1,0,,,,,,,,,2.5132949000017106,,2.4591440000003786,2.5132949000017106,4.472414400001071,4.472414400001071,4.83941170000071,space,0.36303360000056273,None,,,,,,,,,,,,,,,,,,788729,001,2024-08-29_12h49.33.928,tarea_iceberg,2023.2.3,60.536828487396704,2024-08-29 12h49.41.827375 +0200,
2,-0.8,0.15,,,,,0,0,0,0,,,,,7.970132800001011,,,,,,,,,,4.962048900000809,4.966917100000501,7.970132800001011,7.950375400001576,7.954330300000947,7.970132800001011,9.968227900000784,9.968227900000784,10.302890600001774,space,0.332571500000995,None,,,,,,788729,001,2024-08-29_12h49.33.928,tarea_iceberg,2023.2.3,60.536828487396704,2024-08-29 12h49.41.827375 +0200,
2,-0.7,0.15,,,,,0,1,1,1,,,,,10.477719000000434,,,,,,,,,,,,,,10.423671200000172,10.477719000000434,12.433739700001752,12.433739700001752,12.752699399999983,space,0.3089679000004253,None,,,,,,788729,001,2024-08-29_12h49.33.928,tarea_iceberg,2023.2.3,60.536828487396704,2024-08-29 12h49.41.827375 +0200,
,,,,,,,,,,,,,,,13.960685600000943,,,,,,,,,,,,,,,,,,,,,,12.909789799999999,12.91427830000066,13.912709500000346,13.91845690000082,13.960685600000943,,,,,,,,
