timepresentation,posx,posy,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,movie.started,image.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
3,-0.5,0.2,0,0,0,0,0.08844120000003386,,0.01633019999985663,0.08844120000003386,3.005894799999851,3.005894799999851,5.3173704999999245,space,2.298122899999953,None,881027,001,2024-08-29_09h58.03.054,tarea_iceberg,2023.2.3,60.090773121855,2024-08-29 09h58.07.611214 +0200,
4,0.3,0.2,0,1,1,2,5.502704399999857,,5.444808199999898,5.502704399999857,9.447539399999869,9.447539399999869,15.761625399999957,space,6.312653199999886,None,881027,001,2024-08-29_09h58.03.054,tarea_iceberg,2023.2.3,60.090773121855,2024-08-29 09h58.07.611214 +0200,
8,0.5,0.2,0,2,2,3,15.921264299999848,,15.867808999999852,15.921264299999848,23.87217910000004,23.87217910000004,24.272871599999917,space,0.39820899999995163,None,881027,001,2024-08-29_09h58.03.054,tarea_iceberg,2023.2.3,60.090773121855,2024-08-29 09h58.07.611214 +0200,
6,-0.3,0.2,0,3,3,1,24.464090199999873,,24.41329269999983,24.464090199999873,30.41852319999998,30.41852319999998,34.21621789999995,space,3.7866613000001053,None,881027,001,2024-08-29_09h58.03.054,tarea_iceberg,2023.2.3,60.090773121855,2024-08-29 09h58.07.611214 +0200,
