timepresentation,posx,posy,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,thisRow.t,notes,control.started,movie.started,image.started,key_resp.started,control.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions2.started,text.started,text.stopped,instructions2.stopped,music.started,movie_2.started,image_2.started,key_resp_2.started,music.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions3.started,text_2.started,text_2.stopped,instructions3.stopped,music_words.started,movie_3.started,image_3.started,key_resp_3.started,music_words.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instructions4.started,text_3.started,instructions4.stopped,music_video.started,image_4.started,Key_resp_4.started,music_video.stopped,Key_resp_4.keys,Key_resp_4.rt,Key_resp_4.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,-0.8,0.15,0,0,0,0,,,,,,,,,,,,,0.05221669999991718,,0.008103899999696296,0.05221669999991718,2.013846400001057,2.013846400001057,2.282309600001099,space,0.2595175000005838,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656818,001,2024-08-29_13h41.54.686,tarea_iceberg,2023.2.3,60.00668474428024,2024-08-29 13h42.04.611715 +0200,
2,-0.7,0.15,0,1,1,1,,,,,,,,,,,,,2.4741312000005564,,2.4184645999994245,2.4741312000005564,4.428289200001018,4.428289200001018,5.028549599999678,space,0.5923175000007177,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656818,001,2024-08-29_13h41.54.686,tarea_iceberg,2023.2.3,60.00668474428024,2024-08-29 13h42.04.611715 +0200,
2,-0.8,0.15,,,,,0,0,0,0,,,,,,,,,6.177399399999558,,,,,,,,,,5.161956399999326,5.165987300000779,6.177399399999558,6.157790700000987,6.161943099999917,6.177399399999558,8.17623790000107,8.17623790000107,8.52688450000096,space,0.3467404999992141,None,,,,,,,,,,,,,,,,,,,,,,,656818,001,2024-08-29_13h41.54.686,tarea_iceberg,2023.2.3,60.00668474428024,2024-08-29 13h42.04.611715 +0200,
2,-0.7,0.15,,,,,0,1,1,1,,,,,,,,,8.688633100000516,,,,,,,,,,,,,,8.6294211000004,8.688633100000516,10.642481000000771,10.642481000000771,11.424682000000757,space,0.7650355999994645,None,,,,,,,,,,,,,,,,,,,,,,,656818,001,2024-08-29_13h41.54.686,tarea_iceberg,2023.2.3,60.00668474428024,2024-08-29 13h42.04.611715 +0200,
2,-0.8,0.15,,,,,,,,,0,0,0,0,,,,,12.59269839999979,,,,,,,,,,,,,,,,,,,,,,11.552998900000603,11.556163499999457,12.59269839999979,12.553295499999876,12.556822399999874,12.59269839999979,14.547648100000515,14.547648100000515,14.936575600000651,space,0.37914480000108597,None,,,,,,,,,,,656818,001,2024-08-29_13h41.54.686,tarea_iceberg,2023.2.3,60.00668474428024,2024-08-29 13h42.04.611715 +0200,
2,-0.7,0.15,,,,,,,,,0,1,1,1,,,,,15.150940800000171,,,,,,,,,,,,,,,,,,,,,,,,,,15.04263709999941,15.150940800000171,17.075376799999503,17.075376799999503,17.571067299999413,space,0.45922539999992296,None,,,,,,,,,,,656818,001,2024-08-29_13h41.54.686,tarea_iceberg,2023.2.3,60.00668474428024,2024-08-29 13h42.04.611715 +0200,
14,0.6,0.1,,,,,,,,,,,,,0,0,0,5,18.75512610000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.732420000000275,17.737949700000172,18.732543000000078,18.737010299999383,32.750602800000706,32.750602800000706,33.30968010000106,space,0.551573599999756,None,656818,001,2024-08-29_13h41.54.686,tarea_iceberg,2023.2.3,60.00668474428024,2024-08-29 13h42.04.611715 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.34305069999937,,,,,,,,,,,,,,
