timepresentation,posx,posy,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,thisRow.t,notes,control.started,movie.started,image.started,key_resp.started,control.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions2.started,text.started,instructions2.stopped,music.started,movie_2.started,image_2.started,key_resp_2.started,music.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions3.started,text_2.started,text_2.stopped,instructions3.stopped,music_words.started,movie_3.started,image_3.started,key_resp_3.started,music_words.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instructions4.started,text_3.started,text_3.stopped,instructions4.stopped,music_video.started,image_4.started,Key_resp_4.started,music_video.stopped,Key_resp_4.keys,Key_resp_4.rt,Key_resp_4.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,-0.7,0.15,0,0,0,1,,,,,,,,,,,,,0.06365900000128022,,0.00800590000108059,0.06365900000128022,2.0149347000005946,2.0149347000005946,3.3329738000011275,space,1.3116841000010027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000863,001,2024-08-29_13h30.09.341,tarea_iceberg,2023.2.3,59.79151893177397,2024-08-29 13h30.19.391322 +0200,
2,-0.8,0.15,0,1,1,0,,,,,,,,,,,,,3.5277163999999175,,3.4695613000003505,3.5277163999999175,5.478534800000489,5.478534800000489,6.061985199999981,space,0.5751611000014236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000863,001,2024-08-29_13h30.09.341,tarea_iceberg,2023.2.3,59.79151893177397,2024-08-29 13h30.19.391322 +0200,
2,-0.8,0.15,,,,,0,0,0,0,,,,,,,,,7.212838000001284,,,,,,,,,,6.172009699999762,6.175754300000335,7.17369460000009,7.177594100001443,7.212838000001284,9.175400100000843,9.175400100000843,9.911052499999641,space,0.7231871000003594,None,,,,,,,,,,,,,,,,,,,,,,,,000863,001,2024-08-29_13h30.09.341,tarea_iceberg,2023.2.3,59.79151893177397,2024-08-29 13h30.19.391322 +0200,
2,-0.7,0.15,,,,,0,1,1,1,,,,,,,,,10.080302000000302,,,,,,,,,,,,,10.025421899999856,10.080302000000302,12.040644000000611,12.040644000000611,12.657854799999768,space,0.6147987000003923,None,,,,,,,,,,,,,,,,,,,,,,,,000863,001,2024-08-29_13h30.09.341,tarea_iceberg,2023.2.3,59.79151893177397,2024-08-29 13h30.19.391322 +0200,
2,-0.7,0.15,,,,,,,,,0,0,0,1,,,,,13.832786900000428,,,,,,,,,,,,,,,,,,,,,12.799824100000478,12.802976200000558,13.832786900000428,13.786893300000884,13.791421900001296,13.832786900000428,15.81465180000123,15.81465180000123,16.59337240000059,space,0.7646855000002688,None,,,,,,,,,,,,000863,001,2024-08-29_13h30.09.341,tarea_iceberg,2023.2.3,59.79151893177397,2024-08-29 13h30.19.391322 +0200,
2,-0.8,0.15,,,,,,,,,0,1,1,0,,,,,16.83905550000054,,,,,,,,,,,,,,,,,,,,,,,,,16.72320320000108,16.83905550000054,18.74142209999991,18.74142209999991,19.960379000000103,space,1.209075100001428,None,,,,,,,,,,,,000863,001,2024-08-29_13h30.09.341,tarea_iceberg,2023.2.3,59.79151893177397,2024-08-29 13h30.19.391322 +0200,
2,-0.8,0.15,,,,,,,,,,,,,0,0,0,0,21.118103300001167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.10041369999999,20.105732900001385,21.118103300001167,21.09867790000135,21.102799600001163,23.11650019999979,23.11650019999979,37.81867170000078,space,14.689731099999335,None,000863,001,2024-08-29_13h30.09.341,tarea_iceberg,2023.2.3,59.79151893177397,2024-08-29 13h30.19.391322 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.86015810000026,,,,,,,,,,,,,,
