routineName,timepresentation,posx,posy,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,thisRow.t,notes,portada.started,image_5.started,text_6.started,portada.stopped,instructions.started,text_5.started,key_resp_5.started,instructions.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,random_routines.started,random_routines.stopped,executedRoutine,nueva_ronda.started,text_7.started,nueva_ronda.stopped,control.started,control.stopped,key_resp.keys,music.started,music.stopped,key_resp_2.keys,music_words.started,music_words.stopped,key_resp_3.keys,music_video.started,participant,Edad,Sexo,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.002398000011453405,0.01703010000346694,0.01703010000346694,3.0024589000095148,3.002471500003594,3.018548100008047,6.000209500009078,6.200654800006305,space,0.19148480000148993,None,,,,,,,,,,,,,,,,,153465,003115,Hombre,2024-08-30_17h06.09.590,tarea_iceberg,2023.2.3,60.25904156913141,2024-08-30 17h06.21.359819 +0200,
music_video,3,0.6,0.1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,6.216929200003506,,,,,,,,,,,,,6.207416500008549,6.207460800011177,music_video,6.207470499997726,6.216929200003506,8.215455700003076,8.22546400000283,8.23178290000942,None,,,,,,,,153465,003115,Hombre,2024-08-30_17h06.09.590,tarea_iceberg,2023.2.3,60.25904156913141,2024-08-30 17h06.21.359819 +0200,
music_video,14,0.9,0.1,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.232088000004296,8.239615700003924,None,,,,,,,,153465,003115,Hombre,2024-08-30_17h06.09.590,tarea_iceberg,2023.2.3,60.25904156913141,2024-08-30 17h06.21.359819 +0200,
music_video,14,0.9,0.1,0,0,0,0,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.248678200005088,8.254350500006694,None,,,,,153465,003115,Hombre,2024-08-30_17h06.09.590,tarea_iceberg,2023.2.3,60.25904156913141,2024-08-30 17h06.21.359819 +0200,
music_video,3,0.6,0.1,0,0,0,0,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.25457930000266,8.259682300005807,None,,,,,153465,003115,Hombre,2024-08-30_17h06.09.590,tarea_iceberg,2023.2.3,60.25904156913141,2024-08-30 17h06.21.359819 +0200,
music_video,14,0.9,0.1,0,0,0,0,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.297791999997571,8.306197800004156,None,,153465,003115,Hombre,2024-08-30_17h06.09.590,tarea_iceberg,2023.2.3,60.25904156913141,2024-08-30 17h06.21.359819 +0200,
music_video,3,0.6,0.1,0,0,0,0,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.306468100010534,8.311988900008146,None,,153465,003115,Hombre,2024-08-30_17h06.09.590,tarea_iceberg,2023.2.3,60.25904156913141,2024-08-30 17h06.21.359819 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.346678100002464,,,,,,,,,
