routineName,timepresentation,posx,posy,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,thisRow.t,notes,portada.started,image_5.started,text_6.started,portada.stopped,instructions.started,text_5.started,key_resp_5.started,instructions.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,random_routines.started,random_routines.stopped,executedRoutine,nueva_ronda.started,text_7.started,text_7.stopped,nueva_ronda.stopped,control.started,control.stopped,key_resp.keys,music.started,music.stopped,key_resp_2.keys,music_words.started,music_words.stopped,key_resp_3.keys,music_video.started,participant,Edad,Sexo,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021500000002561137,0.013907599990488961,0.013907599990488961,3.0022132999874884,3.002228599987575,3.0183678999892436,6.000427499995567,6.817538999996032,space,0.8122201999940444,None,,,,,,,,,,,,,,,,,,324528,454692,Hombre,2024-08-30_17h01.36.307,tarea_iceberg,2023.2.3,60.06835779420685,2024-08-30 17h01.48.183156 +0200,
music_video,14,0.5,0.1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,6.832415400000173,,,,,,,,,,,,,6.824536199987051,6.8245772999944165,music_video,6.824588499992387,6.832415400000173,,8.815777999989223,8.8273549000005,8.833935799993924,None,,,,,,,,324528,454692,Hombre,2024-08-30_17h01.36.307,tarea_iceberg,2023.2.3,60.06835779420685,2024-08-30 17h01.48.183156 +0200,
music_video,7,-0.8,0.15,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8341897999926,8.8396769999963,None,,,,,,,,324528,454692,Hombre,2024-08-30_17h01.36.307,tarea_iceberg,2023.2.3,60.06835779420685,2024-08-30 17h01.48.183156 +0200,
music_video,14,0.5,0.1,0,0,0,0,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.848793799988925,8.854321799997706,None,,,,,324528,454692,Hombre,2024-08-30_17h01.36.307,tarea_iceberg,2023.2.3,60.06835779420685,2024-08-30 17h01.48.183156 +0200,
music_video,7,-0.8,0.15,0,0,0,0,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.854575999997905,8.859884899997269,None,,,,,324528,454692,Hombre,2024-08-30_17h01.36.307,tarea_iceberg,2023.2.3,60.06835779420685,2024-08-30 17h01.48.183156 +0200,
music_video,14,0.5,0.1,0,0,0,0,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.891292999993311,8.89972059999127,None,,324528,454692,Hombre,2024-08-30_17h01.36.307,tarea_iceberg,2023.2.3,60.06835779420685,2024-08-30 17h01.48.183156 +0200,
music_video,7,-0.8,0.15,0,0,0,0,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.899985099997139,8.905503299989505,None,,324528,454692,Hombre,2024-08-30_17h01.36.307,tarea_iceberg,2023.2.3,60.06835779420685,2024-08-30 17h01.48.183156 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.941969799998333,,,,,,,,,
