routineName,timepresentation,posx,posy,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,thisRow.t,notes,portada.started,image_5.started,text_6.started,portada.stopped,instructions.started,text_5.started,key_resp_5.started,instructions.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,random_routines.started,random_routines.stopped,executedRoutine,nueva_ronda.started,text_7.started,nueva_ronda.stopped,control.started,control.stopped,key_resp.keys,music.started,music.stopped,key_resp_2.keys,music_words.started,music_words.stopped,key_resp_3.keys,music_video.started,participant,Edad,Sexo,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.002285399998072535,0.01606889998947736,0.01606889998947736,3.0081808999966597,3.0081957999937003,3.024433599988697,6.0062744000024395,6.123481199989328,space,0.10781679999490734,None,,,,,,,,,,,,,,,,,098913,144883,Hombre,2024-08-30_17h00.06.193,tarea_iceberg,2023.2.3,60.30021062609782,2024-08-30 17h00.18.317692 +0200,
music_video,15,0.8,0.1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,6.139336499996716,,,,,,,,,,,,,6.13049989999854,6.1305389999906765,music_video,6.130549900000915,6.139336499996716,8.13782989999163,8.147288099993602,8.15337639999052,None,,,,,,,,098913,144883,Hombre,2024-08-30_17h00.06.193,tarea_iceberg,2023.2.3,60.30021062609782,2024-08-30 17h00.18.317692 +0200,
music_video,7,0.7,0.1,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.153681999989203,8.158266799990088,None,,,,,,,,098913,144883,Hombre,2024-08-30_17h00.06.193,tarea_iceberg,2023.2.3,60.30021062609782,2024-08-30 17h00.18.317692 +0200,
music_video,15,0.8,0.1,0,0,0,0,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.166883300000336,8.1720736999996,None,,,,,098913,144883,Hombre,2024-08-30_17h00.06.193,tarea_iceberg,2023.2.3,60.30021062609782,2024-08-30 17h00.18.317692 +0200,
music_video,7,0.7,0.1,0,0,0,0,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.172312499998952,8.176841499996954,None,,,,,098913,144883,Hombre,2024-08-30_17h00.06.193,tarea_iceberg,2023.2.3,60.30021062609782,2024-08-30 17h00.18.317692 +0200,
music_video,7,0.7,0.1,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.214702500001295,8.223041199991712,None,,098913,144883,Hombre,2024-08-30_17h00.06.193,tarea_iceberg,2023.2.3,60.30021062609782,2024-08-30 17h00.18.317692 +0200,
music_video,15,0.8,0.1,0,0,0,0,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.223343199992087,8.2281079999957,None,,098913,144883,Hombre,2024-08-30_17h00.06.193,tarea_iceberg,2023.2.3,60.30021062609782,2024-08-30 17h00.18.317692 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.266239199991105,,,,,,,,,
