routineName,timepresentation,posx,posy,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,thisRow.t,notes,portada.started,image_5.started,text_6.started,portada.stopped,instructions.started,text_5.started,key_resp_5.started,instructions.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,random_routines.started,random_routines.stopped,executedRoutine,nueva_ronda.started,text_7.started,text_7.stopped,nueva_ronda.stopped,control.started,control.stopped,key_resp.keys,music.started,music.stopped,key_resp_2.keys,music_words.started,music_words.stopped,key_resp_3.keys,music_video.started,participant,Edad,Sexo,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.002208299993071705,0.013585299995611422,0.013585299995611422,3.0020442999957595,3.0020682999893324,3.0182581999979448,5.999496499993256,8.015651999987313,space,2.010782700002892,None,,,,,,,,,,,,,,,,,,519538,228248,Hombre,2024-08-30_16h45.11.486,tarea_iceberg,2023.2.3,60.00290413822545,2024-08-30 16h45.20.126688 +0200,
music_video,15,0.7,0.1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,8.031094499994651,,,,,,,,,,,,,8.022199899991392,8.022242799997912,music_video,8.022263099992415,8.031094499994651,,10.01402619999135,10.028655999994953,10.689557199992123,None,,,,,,,,519538,228248,Hombre,2024-08-30_16h45.11.486,tarea_iceberg,2023.2.3,60.00290413822545,2024-08-30 16h45.20.126688 +0200,
music_video,14,-0.6,0.15,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.690082799992524,11.332623299997067,None,,,,,,,,519538,228248,Hombre,2024-08-30_16h45.11.486,tarea_iceberg,2023.2.3,60.00290413822545,2024-08-30 16h45.20.126688 +0200,
music_video,14,-0.6,0.15,0,0,0,0,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.385939499989036,13.62559219999821,None,,,,,519538,228248,Hombre,2024-08-30_16h45.11.486,tarea_iceberg,2023.2.3,60.00290413822545,2024-08-30 16h45.20.126688 +0200,
music_video,15,0.7,0.1,0,0,0,0,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6259013999952,15.796344699992915,None,,,,,519538,228248,Hombre,2024-08-30_16h45.11.486,tarea_iceberg,2023.2.3,60.00290413822545,2024-08-30 16h45.20.126688 +0200,
music_video,15,0.7,0.1,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.903422599993064,19.166844499995932,None,,519538,228248,Hombre,2024-08-30_16h45.11.486,tarea_iceberg,2023.2.3,60.00290413822545,2024-08-30 16h45.20.126688 +0200,
music_video,14,-0.6,0.15,0,0,0,0,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.167136699994444,22.349311799989664,None,,519538,228248,Hombre,2024-08-30_16h45.11.486,tarea_iceberg,2023.2.3,60.00290413822545,2024-08-30 16h45.20.126688 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.44707679998828,,,,,,,,,
