timepresentation,posx,posy,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,thisRow.t,notes,control.started,movie.started,image.started,key_resp.started,control.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions2.started,text.started,text.stopped,instructions2.stopped,music.started,movie_2.started,image_2.started,key_resp_2.started,music.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions3.started,text_2.started,instructions3.stopped,music_words.started,movie_3.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,-0.8,0.15,0,0,0,0,,,,,,,,,0.04322439999850758,,0.008215599998948164,0.04322439999850758,2.015981799999281,2.015981799999281,2.44708079999873,space,0.428253300000506,None,,,,,,,,,,,,,,,,,,254593,001,2024-08-29_12h47.34.591,tarea_iceberg,2023.2.3,60.27941922032578,2024-08-29 12h47.44.744957 +0200,
2,-0.7,0.15,0,1,1,1,,,,,,,,,2.6265428999995493,,2.5703976999993756,2.6265428999995493,4.578396099999736,4.578396099999736,5.096356599999126,space,0.5048915000006673,None,,,,,,,,,,,,,,,,,,254593,001,2024-08-29_12h47.34.591,tarea_iceberg,2023.2.3,60.27941922032578,2024-08-29 12h47.44.744957 +0200,
2,-0.7,0.15,,,,,0,0,0,1,,,,,8.267086299998482,,,,,,,,,,5.232648399998652,5.238068499998917,8.267086299998482,8.223460199998954,8.228099099998872,8.267086299998482,10.24095859999943,10.24095859999943,10.640843699999095,space,0.3970265999996627,None,,,,,,254593,001,2024-08-29_12h47.34.591,tarea_iceberg,2023.2.3,60.27941922032578,2024-08-29 12h47.44.744957 +0200,
2,-0.8,0.15,,,,,0,1,1,0,,,,,10.813749499999176,,,,,,,,,,,,,,10.759797699998671,10.813749499999176,12.772608199999013,12.772608199999013,13.139994399998614,space,0.3555986999999732,None,,,,,,254593,001,2024-08-29_12h47.34.591,tarea_iceberg,2023.2.3,60.27941922032578,2024-08-29 12h47.44.744957 +0200,
,,,,,,,,,,,,,,,14.328415799998766,,,,,,,,,,,,,,,,,,,,,,13.29796499999975,13.303421799999342,14.301889699998355,14.306941199998619,14.328415799998766,,,,,,,,
