8.2539 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
9.3437 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000019F3675A9E8>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000019F3682CC18>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.3438 	EXP 	window1: recordFrameIntervals = False
9.5091 	EXP 	window1: recordFrameIntervals = True
9.6925 	EXP 	window1: recordFrameIntervals = False
9.9339 	EXP 	Created Instrucciones_texto = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='Instrucciones_texto', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
9.9560 	EXP 	Created colores1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='colores1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='default text', units='height', win=Window(...), wrapWidth=1)
9.9905 	EXP 	Created text_intructionses2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='text_intructionses2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
9.9929 	EXP 	Created rectangulo = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='rectangulo', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
10.0347 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
10.0387 	EXP 	Created colores2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='colores2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
10.0562 	EXP 	Created despedida = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='despedida', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='¡Muchas gracias por participar!', units='height', win=Window(...), wrapWidth=1)
10.0972 	EXP 	Instrucciones_texto: autoDraw = True
14.5614 	DATA 	Keypress: space
16.4476 	DATA 	Keypress: space
16.5101 	EXP 	Imported colores1_negro.xlsx as conditions, 35 conditions, 2 params
16.5103 	EXP 	Created sequence: random, trialTypes=35, nReps=1, seed=None
16.5105 	EXP 	New trial (rep=0, index=0): OrderedDict([('texto', 'azul'), ('answer', 'a')])
16.5203 	EXP 	Instrucciones_texto: autoDraw = False
16.5203 	EXP 	colores1: text = 'azul'
16.5560 	EXP 	colores1: autoDraw = True
17.1990 	DATA 	Keypress: a
17.2153 	EXP 	New trial (rep=0, index=1): OrderedDict([('texto', 'verde'), ('answer', 'v')])
17.2350 	EXP 	colores1: autoDraw = False
17.2350 	EXP 	colores1: text = 'verde'
17.2727 	EXP 	colores1: autoDraw = True
17.7943 	DATA 	Keypress: n
18.0779 	DATA 	Keypress: v
18.0970 	EXP 	New trial (rep=0, index=2): OrderedDict([('texto', 'naranja'), ('answer', 'n')])
18.1198 	EXP 	colores1: autoDraw = False
18.1198 	EXP 	colores1: text = 'naranja'
18.1721 	EXP 	colores1: autoDraw = True
18.6099 	EXP 	New trial (rep=0, index=3): OrderedDict([('texto', 'verde'), ('answer', 'v')])
18.6160 	DATA 	Keypress: n
18.6225 	EXP 	colores1: autoDraw = False
18.6225 	EXP 	colores1: text = 'verde'
18.6554 	EXP 	colores1: autoDraw = True
19.0274 	EXP 	New trial (rep=0, index=4): OrderedDict([('texto', 'lila'), ('answer', 'l')])
19.0334 	DATA 	Keypress: v
19.0389 	EXP 	colores1: autoDraw = False
19.0389 	EXP 	colores1: text = 'lila'
19.0889 	EXP 	colores1: autoDraw = True
19.5454 	EXP 	New trial (rep=0, index=5): OrderedDict([('texto', 'naranja'), ('answer', 'n')])
19.5618 	DATA 	Keypress: l
19.5645 	EXP 	colores1: autoDraw = False
19.5645 	EXP 	colores1: text = 'naranja'
19.6048 	EXP 	colores1: autoDraw = True
20.1436 	EXP 	New trial (rep=0, index=6): OrderedDict([('texto', 'lila'), ('answer', 'l')])
20.1545 	DATA 	Keypress: n
20.1574 	EXP 	colores1: autoDraw = False
20.1574 	EXP 	colores1: text = 'lila'
20.2052 	EXP 	colores1: autoDraw = True
20.9756 	DATA 	Keypress: l
20.9930 	EXP 	New trial (rep=0, index=7): OrderedDict([('texto', 'verde'), ('answer', 'v')])
21.0049 	EXP 	colores1: autoDraw = False
21.0049 	EXP 	colores1: text = 'verde'
21.0376 	EXP 	colores1: autoDraw = True
21.6432 	EXP 	New trial (rep=0, index=8): OrderedDict([('texto', 'lila'), ('answer', 'l')])
21.6508 	DATA 	Keypress: v
21.6541 	EXP 	colores1: autoDraw = False
21.6541 	EXP 	colores1: text = 'lila'
21.7043 	EXP 	colores1: autoDraw = True
22.1624 	EXP 	New trial (rep=0, index=9): OrderedDict([('texto', 'naranja'), ('answer', 'n')])
22.1825 	DATA 	Keypress: l
22.1853 	EXP 	colores1: autoDraw = False
22.1853 	EXP 	colores1: text = 'naranja'
22.2212 	EXP 	colores1: autoDraw = True
22.7599 	EXP 	New trial (rep=0, index=10): OrderedDict([('texto', 'verde'), ('answer', 'v')])
22.7687 	DATA 	Keypress: n
22.7714 	EXP 	colores1: autoDraw = False
22.7714 	EXP 	colores1: text = 'verde'
22.8204 	EXP 	colores1: autoDraw = True
23.4913 	EXP 	New trial (rep=0, index=11): OrderedDict([('texto', 'verde'), ('answer', 'v')])
23.4939 	DATA 	Keypress: v
23.5035 	EXP 	colores1: autoDraw = False
23.5035 	EXP 	colores1: text = 'verde'
23.5375 	EXP 	colores1: autoDraw = True
23.9748 	EXP 	New trial (rep=0, index=12): OrderedDict([('texto', 'verde'), ('answer', 'v')])
23.9773 	DATA 	Keypress: v
23.9867 	EXP 	colores1: autoDraw = False
23.9867 	EXP 	colores1: text = 'verde'
24.0206 	EXP 	colores1: autoDraw = True
24.4431 	DATA 	Keypress: v
24.4570 	EXP 	New trial (rep=0, index=13): OrderedDict([('texto', 'naranja'), ('answer', 'n')])
24.4704 	EXP 	colores1: autoDraw = False
24.4704 	EXP 	colores1: text = 'naranja'
24.5203 	EXP 	colores1: autoDraw = True
25.1432 	DATA 	Keypress: n
25.1597 	EXP 	New trial (rep=0, index=14): OrderedDict([('texto', 'azul'), ('answer', 'a')])
25.1753 	EXP 	colores1: autoDraw = False
25.1753 	EXP 	colores1: text = 'azul'
25.2028 	EXP 	colores1: autoDraw = True
25.7241 	EXP 	New trial (rep=0, index=15): OrderedDict([('texto', 'naranja'), ('answer', 'n')])
25.7309 	DATA 	Keypress: a
25.7365 	EXP 	colores1: autoDraw = False
25.7365 	EXP 	colores1: text = 'naranja'
25.7865 	EXP 	colores1: autoDraw = True
26.3433 	EXP 	New trial (rep=0, index=16): OrderedDict([('texto', 'lila'), ('answer', 'l')])
26.3593 	DATA 	Keypress: n
26.3621 	EXP 	colores1: autoDraw = False
26.3621 	EXP 	colores1: text = 'lila'
26.4027 	EXP 	colores1: autoDraw = True
26.9241 	EXP 	New trial (rep=0, index=17): OrderedDict([('texto', 'naranja'), ('answer', 'n')])
26.9313 	DATA 	Keypress: l
26.9362 	EXP 	colores1: autoDraw = False
26.9362 	EXP 	colores1: text = 'naranja'
26.9861 	EXP 	colores1: autoDraw = True
27.5238 	DATA 	Keypress: n
27.5394 	EXP 	New trial (rep=0, index=18): OrderedDict([('texto', 'azul'), ('answer', 'a')])
27.5518 	EXP 	colores1: autoDraw = False
27.5518 	EXP 	colores1: text = 'azul'
27.5854 	EXP 	colores1: autoDraw = True
28.1270 	EXP 	New trial (rep=0, index=19): OrderedDict([('texto', 'verde'), ('answer', 'v')])
28.1435 	DATA 	Keypress: a
28.1462 	EXP 	colores1: autoDraw = False
28.1462 	EXP 	colores1: text = 'verde'
28.1856 	EXP 	colores1: autoDraw = True
28.7895 	EXP 	New trial (rep=0, index=20): OrderedDict([('texto', 'lila'), ('answer', 'l')])
28.7953 	DATA 	Keypress: v
28.8025 	EXP 	colores1: autoDraw = False
28.8025 	EXP 	colores1: text = 'lila'
28.8350 	EXP 	colores1: autoDraw = True
29.5725 	EXP 	New trial (rep=0, index=21): OrderedDict([('texto', 'naranja'), ('answer', 'n')])
29.5793 	DATA 	Keypress: l
29.5856 	EXP 	colores1: autoDraw = False
29.5856 	EXP 	colores1: text = 'naranja'
29.6351 	EXP 	colores1: autoDraw = True
30.7093 	EXP 	New trial (rep=0, index=22): OrderedDict([('texto', 'azul'), ('answer', 'a')])
30.7230 	DATA 	Keypress: n
30.7258 	EXP 	colores1: autoDraw = False
30.7258 	EXP 	colores1: text = 'azul'
30.7680 	EXP 	colores1: autoDraw = True
31.3561 	EXP 	New trial (rep=0, index=23): OrderedDict([('texto', 'lila'), ('answer', 'l')])
31.3616 	DATA 	Keypress: a
31.3686 	EXP 	colores1: autoDraw = False
31.3686 	EXP 	colores1: text = 'lila'
31.4009 	EXP 	colores1: autoDraw = True
32.1261 	EXP 	New trial (rep=0, index=24): OrderedDict([('texto', 'verde'), ('answer', 'v')])
32.1426 	DATA 	Keypress: l
32.1454 	EXP 	colores1: autoDraw = False
32.1454 	EXP 	colores1: text = 'verde'
32.1836 	EXP 	colores1: autoDraw = True
32.5900 	EXP 	New trial (rep=0, index=25): OrderedDict([('texto', 'naranja'), ('answer', 'n')])
32.6049 	DATA 	Keypress: v
32.6077 	EXP 	colores1: autoDraw = False
32.6077 	EXP 	colores1: text = 'naranja'
32.6510 	EXP 	colores1: autoDraw = True
33.1912 	EXP 	New trial (rep=0, index=26): OrderedDict([('texto', 'verde'), ('answer', 'v')])
33.2056 	DATA 	Keypress: n
33.2082 	EXP 	colores1: autoDraw = False
33.2082 	EXP 	colores1: text = 'verde'
33.2503 	EXP 	colores1: autoDraw = True
33.6213 	EXP 	New trial (rep=0, index=27): OrderedDict([('texto', 'lila'), ('answer', 'l')])
33.6282 	DATA 	Keypress: v
33.6334 	EXP 	colores1: autoDraw = False
33.6334 	EXP 	colores1: text = 'lila'
33.6668 	EXP 	colores1: autoDraw = True
34.1736 	DATA 	Keypress: l
34.1915 	EXP 	New trial (rep=0, index=28): OrderedDict([('texto', 'azul'), ('answer', 'a')])
34.2087 	EXP 	colores1: autoDraw = False
34.2087 	EXP 	colores1: text = 'azul'
34.2501 	EXP 	colores1: autoDraw = True
34.5707 	EXP 	New trial (rep=0, index=29): OrderedDict([('texto', 'lila'), ('answer', 'l')])
34.5772 	DATA 	Keypress: a
34.5833 	EXP 	colores1: autoDraw = False
34.5833 	EXP 	colores1: text = 'lila'
34.6163 	EXP 	colores1: autoDraw = True
35.4872 	DATA 	Keypress: l
35.5034 	EXP 	New trial (rep=0, index=30): OrderedDict([('texto', 'azul'), ('answer', 'a')])
35.5164 	EXP 	colores1: autoDraw = False
35.5164 	EXP 	colores1: text = 'azul'
35.5495 	EXP 	colores1: autoDraw = True
36.0207 	EXP 	New trial (rep=0, index=31): OrderedDict([('texto', 'azul'), ('answer', 'a')])
36.0233 	DATA 	Keypress: a
36.0327 	EXP 	colores1: autoDraw = False
36.0327 	EXP 	colores1: text = 'azul'
36.0661 	EXP 	colores1: autoDraw = True
36.6064 	EXP 	New trial (rep=0, index=32): OrderedDict([('texto', 'naranja'), ('answer', 'n')])
36.6249 	DATA 	Keypress: a
36.6276 	EXP 	colores1: autoDraw = False
36.6276 	EXP 	colores1: text = 'naranja'
36.6655 	EXP 	colores1: autoDraw = True
37.4387 	DATA 	Keypress: n
37.4571 	EXP 	New trial (rep=0, index=33): OrderedDict([('texto', 'lila'), ('answer', 'l')])
37.4741 	EXP 	colores1: autoDraw = False
37.4741 	EXP 	colores1: text = 'lila'
37.5157 	EXP 	colores1: autoDraw = True
38.2203 	EXP 	New trial (rep=0, index=34): OrderedDict([('texto', 'azul'), ('answer', 'a')])
38.2286 	DATA 	Keypress: l
38.2316 	EXP 	colores1: autoDraw = False
38.2316 	EXP 	colores1: text = 'azul'
38.2816 	EXP 	colores1: autoDraw = True
38.7402 	DATA 	Keypress: a
38.7485 	EXP 	colores1: autoDraw = False
38.7485 	EXP 	text_intructionses2: autoDraw = True
44.8344 	DATA 	Keypress: space
44.8617 	EXP 	Imported colores2_rectangulos.xlsx as conditions, 35 conditions, 2 params
44.8622 	EXP 	Created sequence: random, trialTypes=35, nReps=1, seed=None
44.8626 	EXP 	New trial (rep=0, index=0): OrderedDict([('color', [1, 0.1, -1]), ('answer', 'n')])
44.8677 	EXP 	text_intructionses2: autoDraw = False
44.8677 	EXP 	rectangulo: fillColor = '[ 1.   0.1 -1. ] (rgb)'
44.8677 	EXP 	rectangulo: lineColor = '[ 1.   0.1 -1. ] (rgb)'
44.9138 	EXP 	rectangulo: autoDraw = True
45.9847 	EXP 	New trial (rep=0, index=1): OrderedDict([('color', [0.004, -1, 0.004]), ('answer', 'l')])
45.9870 	DATA 	Keypress: n
45.9959 	EXP 	rectangulo: autoDraw = False
45.9959 	EXP 	rectangulo: fillColor = '[ 0.004 -1.     0.004] (rgb)'
45.9959 	EXP 	rectangulo: lineColor = '[ 0.004 -1.     0.004] (rgb)'
46.0298 	EXP 	rectangulo: autoDraw = True
