texto,answer,color,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,Instrucciones_texto.started,Instrucciones_texto.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,colores1.started,colores1.stopped,respuesta.keys,respuesta.corr,respuesta.rt,respuesta.started,respuesta.stopped,text_intructionses2.started,text_intructionses2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,rectangulo.started,rectangulo.stopped,respuesta_rect.keys,respuesta_rect.corr,respuesta_rect.rt,respuesta_rect.started,respuesta_rect.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,colores2.started,colores2.stopped,respuesta_mix.keys,respuesta_mix.corr,respuesta_mix.rt,respuesta_mix.started,respuesta_mix.stopped,despedida.started,despedida.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,l,"[0.004, -1, 0.004]",,,,,0,30,30,29,,,,,,,,,,,,,,,,,,,,,,,,64.24027660000138,None,['l'],0,[0.4371973001398146],64.20642049983144,None,,,,,,,,,,,,,,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
,l,"[0.004, -1, 0.004]",,,,,0,31,31,32,,,,,,,,,,,,,,,,,,,,,,,,64.72393999993801,None,['l'],0,[0.45460389996878803],64.67334249988198,None,,,,,,,,,,,,,,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
,l,"[0.004, -1, 0.004]",,,,,0,32,32,27,,,,,,,,,,,,,,,,,,,,,,,,65.1899345999118,None,['l'],0,[0.6013227999210358],65.15658619999886,None,,,,,,,,,,,,,,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
,n,"[1, 0.1, -1]",,,,,0,33,33,15,,,,,,,,,,,,,,,,,,,,,,,,65.82342859986238,None,['n'],0,[0.7161636999808252],65.78914609993808,None,,,,,,,,,,,,,,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
,n,"[1, 0.1, -1]",,,,,0,34,34,8,,,,,,,,,,,,,,,,,,,,,,,,66.5565700000152,None,"['l', 'n']",0,"[0.4239306999370456, 0.7742871998343617]",66.52271920000203,None,,,,,,,,,,,,,,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.3225501999259,None,space,5.217098300112411,72.304350099992,None,,,,,,,,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
azul,l,"[0.004, -1, 0.004]",,,,,,,,,0,0,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.60193159990013,None,['l'],0,[1.126119699794799],77.56059429980814,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
azul,l,"[0.004, -1, 0.004]",,,,,,,,,0,1,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.75168909993954,None,['l'],0,[0.7778201999608427],78.71843649982475,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
naranja,v,"[-1, 0.04, -1]",,,,,,,,,0,2,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.56842979998328,None,['v'],0,[1.341932199895382],79.53167449985631,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
naranja,a,"[-1, -1, 1]",,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.93465379998088,None,['a'],0,[0.7012537000700831],80.90115699986927,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
lila,a,"[-1, -1, 1]",,,,,,,,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.66763689997606,None,['a'],0,[0.8553105997852981],81.63436009990983,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
lila,v,"[-1, 0.04, -1]",,,,,,,,,0,5,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.55086409999058,None,['v'],0,[1.49870270001702],82.51708429981954,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
naranja,l,"[0.004, -1, 0.004]",,,,,,,,,0,6,6,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.08318039984442,None,['l'],0,[1.664564099861309],84.03317119996063,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
verde,l,"[0.004, -1, 0.004]",,,,,,,,,0,7,7,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.76565680000931,None,['l'],0,[0.8110108999535441],85.71594709996134,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
naranja,a,"[-1, -1, 1]",,,,,,,,,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.5990931999404,None,['a'],0,[1.1907618998084217],86.5496112999972,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
lila,v,"[-1, 0.04, -1]",,,,,,,,,0,9,9,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.81529299984686,None,['v'],0,[1.1819547999184579],87.76496970001608,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
naranja,a,"[-1, -1, 1]",,,,,,,,,0,10,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.01521479990333,None,['a'],0,[0.8211843001190573],88.97333909990266,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
naranja,v,"[-1, 0.04, -1]",,,,,,,,,0,11,11,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.8481593998149,None,['v'],0,[0.9320379998534918],89.81482329987921,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
verde,l,"[0.004, -1, 0.004]",,,,,,,,,0,12,12,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.81414549984038,None,['l'],0,[0.9943846999667585],90.7714245999232,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
azul,n,"[1, 0.1, -1]",,,,,,,,,0,13,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.84744819998741,None,['n'],0,[0.8602006998844445],91.80300710001029,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
naranja,l,"[0.004, -1, 0.004]",,,,,,,,,0,14,14,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.73029730003327,None,['l'],0,[0.8551648000720888],92.68025520001538,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
verde,n,"[1, 0.1, -1]",,,,,,,,,0,15,15,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.61306709982455,None,['n'],0,[0.966198300011456],93.57184999994934,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
lila,n,"[1, 0.1, -1]",,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.61294849985279,None,['n'],0,[1.361881900113076],94.56646299990825,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
verde,a,"[-1, -1, 1]",,,,,,,,,0,17,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.99552999995649,None,['a'],0,[1.4255369999445975],95.94647830002941,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
verde,n,"[1, 0.1, -1]",,,,,,,,,0,18,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.42916029994376,None,['n'],0,[1.280456499895081],97.39557609986514,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
lila,v,"[-1, 0.04, -1]",,,,,,,,,0,19,19,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.72833699989133,None,['v'],0,[0.8682210000697523],98.7000569999218,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
naranja,v,"[-1, 0.04, -1]",,,,,,,,,0,20,20,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.64443459990434,None,['v'],0,[0.7046940000727773],99.5945967999287,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
