0.1421,164630
0.1422,164630
0.1433,38505
0.1438,38860
0.1443,39906
0.1444,40103
0.1446,39759
0.1452,41143
0.1454,41782
0.1457,41979
0.1458,42352
0.1460,43191
0.1462,43240
0.1464,43539
0.1465,43870
0.1466,44772
0.1467,45470
0.1468,45696
0.1470,46535
0.1471,46956
0.1475,47366
0.1475,47575
0.1476,48140
0.1478,49306
0.1479,49520
0.1480,49878
0.1481,50139
0.1484,50918
0.1485,51279
0.1487,52114
0.1488,52099
0.1491,52415
0.1495,53194
0.1496,53786
0.1501,54192
0.1506,54036
0.1508,55098
0.1509,55228
0.1510,55600
0.1523,56155
0.1525,55917
0.1536,57221
0.1537,57894
0.1537,57966
0.1538,58731
0.1538,59183
0.1541,58818
0.1542,59821
0.1542,60317
0.1547,61059
0.1548,61006
0.1549,61032
0.1550,61889
0.1553,62442
0.1556,63088
0.1558,63732
0.1560,63797
0.1562,64061
0.1564,64627
0.1565,65012
0.1566,64752
0.1570,66091
0.1573,66177
0.1575,66476
0.1577,66766
0.1578,67185
0.1581,67668
0.1583,68190
0.1584,68709
0.1585,68912
0.1588,69635
0.1589,69953
0.1589,70041
0.1591,70217
0.1592,71208
0.1595,71563
0.1596,71784
0.1601,71603
0.1603,72085
0.1604,72511
0.1605,73184
0.1607,73143
0.1609,73784
0.1610,74712
0.1612,74299
0.1612,75181
0.1613,75535
0.1615,76357
0.1622,76181
0.1630,76221
0.1645,66361
0.1646,61765
0.1647,61896
0.1648,62661
0.1649,63386
0.1650,63314
0.1654,62481
0.1655,63771
0.1656,64826
0.1658,65123
0.1660,65431
0.1661,64581
0.1662,66093
0.1663,66540
0.1665,67201
0.1666,66856
0.1666,66487
0.1667,67880
0.1672,67861
0.1673,68497
0.1674,68672
0.1678,67879
0.1679,70077
0.1683,69425
0.1685,70053
0.1687,70549
0.1689,70134
0.1689,72353
0.1690,71912
0.1691,72214
0.1694,72403
0.1696,72012
0.1701,73815
0.1702,72732
0.1704,73597
0.1709,74452
0.1712,73758
0.1714,75756
0.1717,74534
0.1718,74968
0.1722,75587
0.1727,75123
0.1737,77233
0.1738,75889
0.1738,77089
0.1741,77419
0.1742,77624
0.1743,78993
0.1744,78100
0.1744,78849
0.1745,79735
0.1745,78960
0.1746,80144
0.1747,79571
0.1747,80762
0.1748,81604
0.1749,80888
0.1749,81870
0.1750,80847
0.1750,82723
0.1751,82534
0.1751,82525
0.1752,83409
0.1752,82643
0.1753,84282
0.1754,84432
0.1754,83971
0.1755,85854
0.1755,84972
0.1756,86152
0.1756,85700
0.1757,85794
0.1757,87017
0.1758,86325
