repeat.thisRepN,repeat.thisTrialN,repeat.thisN,repeat.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,image.stopped,monkey_sound.started,monkey_sound.stopped,Bienvenida.started,Bienvenida.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,level_up_sound.started,level_up_sound.stopped,velo.started,velo.stopped,text.started,text.stopped,si.keys,si.started,si.stopped,no.keys,no.rt,no.started,no.stopped,Adios.started,Adios.stopped,mean_speed,max_speed,number_trials,number_trials_correct,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,12.16915020000306,None,12.079677770182025,15.080649900017306,15.096883500023978,None,space,3.341109699977096,15.096883500023978,None,,,,,,,,,,,,,,,,,,,,,,koko,2022_Oct_15_1240,BananaMonkey,3.2.3,60.60855840796128,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,koko,2022_Oct_15_1240,BananaMonkey,3.2.3,60.60855840796128,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,koko,2022_Oct_15_1240,BananaMonkey,3.2.3,60.60855840796128,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,koko,2022_Oct_15_1240,BananaMonkey,3.2.3,60.60855840796128,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,koko,2022_Oct_15_1240,BananaMonkey,3.2.3,60.60855840796128,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,koko,2022_Oct_15_1240,BananaMonkey,3.2.3,60.60855840796128,
0,0,0,0,,,,,,,,,,,,,,,29.589074700023048,None,29.561875190015417,32.563935200014384,29.589074700023048,None,32.58086120002554,None,None,32.58086120002554,None,n,4.7512903999886476,32.58086120002554,None,,,,,,,koko,2022_Oct_15_1240,BananaMonkey,3.2.3,60.60855840796128,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.352202500012936,None,0.024999999999999998,0.029999999999999995,5,5,,,,,,
