repeat.thisRepN,repeat.thisTrialN,repeat.thisN,repeat.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,image.stopped,monkey_sound.started,monkey_sound.stopped,Bienvenida.started,Bienvenida.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,level_up_sound.started,level_up_sound.stopped,velo.started,velo.stopped,text.started,text.stopped,si.keys,si.started,si.stopped,no.keys,no.rt,no.started,no.stopped,Adios.started,Adios.stopped,mean_speed,max_speed,number_trials,number_trials_correct,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,12.606449000013527,None,12.486011260029045,15.4883198000025,15.505186199996388,None,space,6.452469399984693,15.505186199996388,None,,,,,,,,,,,,,,,,,,,,,,lorito,2022_Oct_15_1238,BananaMonkey,3.2.3,59.99566831817811,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lorito,2022_Oct_15_1238,BananaMonkey,3.2.3,59.99566831817811,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lorito,2022_Oct_15_1238,BananaMonkey,3.2.3,59.99566831817811,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lorito,2022_Oct_15_1238,BananaMonkey,3.2.3,59.99566831817811,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lorito,2022_Oct_15_1238,BananaMonkey,3.2.3,59.99566831817811,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lorito,2022_Oct_15_1238,BananaMonkey,3.2.3,59.99566831817811,
0,0,0,0,,,,,,,,,,,,,,,37.982149599993136,None,37.94414498000697,40.94654480001191,37.982149599993136,None,40.96319450001465,None,None,40.96319450001465,None,n,3.392612099996768,40.96319450001465,None,,,,,,,lorito,2022_Oct_15_1238,BananaMonkey,3.2.3,59.99566831817811,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.38299099999131,None,0.017499999999999998,0.0225,5,4,,,,,,
