image.started,image.stopped,Bienvenida.started,Bienvenida.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Participant,date,expName,psychopyVersion,frameRate,
9.578346700000111,None,10.521527100005187,None,space,2.7239242999930866,10.521527100005187,None,lo,2022_Oct_11_2152,BananaMonkey,3.2.3,59.96562769876939,
