repeat.thisRepN,repeat.thisTrialN,repeat.thisN,repeat.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,image.stopped,monkey_sound.started,monkey_sound.stopped,Bienvenida.started,Bienvenida.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,level_up_sound.started,level_up_sound.stopped,velo.started,velo.stopped,text.started,text.stopped,si.keys,si.started,si.stopped,no.keys,no.rt,no.started,no.stopped,Adios.started,Adios.stopped,mean_speed,max_speed,number_trials,number_trials_correct,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,13.594705199997406,None,13.511338080081622,None,16.516475499985972,None,space,12.360283100017114,16.516475499985972,None,,,,,,,,,,,,,,,,,,,,,,loro,2022_Oct_15_1236,BananaMonkey,3.2.3,59.96469278880057,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loro,2022_Oct_15_1236,BananaMonkey,3.2.3,59.96469278880057,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loro,2022_Oct_15_1236,BananaMonkey,3.2.3,59.96469278880057,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loro,2022_Oct_15_1236,BananaMonkey,3.2.3,59.96469278880057,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loro,2022_Oct_15_1236,BananaMonkey,3.2.3,59.96469278880057,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loro,2022_Oct_15_1236,BananaMonkey,3.2.3,59.96469278880057,
0,0,0,0,,,,,,,,,,,,,,,40.016051899991,None,39.990573790000056,None,40.016051899991,None,42.99316369998269,None,None,42.99316369998269,None,n,6.521018900006311,42.99316369998269,None,,,,,,,loro,2022_Oct_15_1236,BananaMonkey,3.2.3,59.96469278880057,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.53267899999628,None,0.024999999999999998,0.029999999999999995,5,5,,,,,,
