texto,answer,color,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,Instrucciones_texto.started,Instrucciones_texto.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,colores1.started,colores1.stopped,respuesta.keys,respuesta.corr,respuesta.rt,respuesta.started,respuesta.stopped,text_intructionses2.started,text_intructionses2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,rectangulo.started,rectangulo.stopped,respuesta_rect.keys,respuesta_rect.corr,respuesta_rect.rt,respuesta_rect.started,respuesta_rect.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,colores2.started,colores2.stopped,respuesta_mix.keys,respuesta_mix.corr,respuesta_mix.rt,respuesta_mix.started,respuesta_mix.stopped,despedida.started,despedida.stopped,participant,session,date,expName,psychopyVersion,frameRate,
lila,l,,0,33,33,32,,,,,,,,,,,,,,,57.02664320007898,None,['l'],0,[0.6543415999040008],56.99560249992646,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
verde,v,,0,34,34,19,,,,,,,,,,,,,,,57.72663739998825,None,['v'],0,[0.6349627000745386],57.67930800002068,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.34581690002233,None,space,3.8304067999124527,63.32477770000696,None,,,,,,,,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,l,"[0.004, -1, 0.004]",,,,,0,0,0,34,,,,,,,,,,,,,,,,,,,,,,,,67.24801669991575,None,['l'],0,[1.0145517000928521],67.19554809993133,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,v,"[-1, 0.04, -1]",,,,,0,1,1,23,,,,,,,,,,,,,,,,,,,,,,,,68.29178319987841,None,['v'],0,[0.702294799964875],68.24434249987826,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,v,"[-1, 0.04, -1]",,,,,0,2,2,17,,,,,,,,,,,,,,,,,,,,,,,,69.00716529996134,None,['v'],0,[0.5595682000275701],68.98651249986142,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,v,"[-1, 0.04, -1]",,,,,0,3,3,22,,,,,,,,,,,,,,,,,,,,,,,,69.60553379985504,None,['v'],0,[0.5791732000652701],69.57499230001122,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,n,"[1, 0.1, -1]",,,,,0,4,4,11,,,,,,,,,,,,,,,,,,,,,,,,70.20564319984987,None,['n'],0,[0.646904299966991],70.1721204998903,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,v,"[-1, 0.04, -1]",,,,,0,5,5,24,,,,,,,,,,,,,,,,,,,,,,,,70.87175829987973,None,['v'],0,[0.6033316000830382],70.83853850001469,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,l,"[0.004, -1, 0.004]",,,,,0,6,6,30,,,,,,,,,,,,,,,,,,,,,,,,71.52388079999946,None,['l'],0,[0.6470135999843478],71.4748513000086,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
