imagen1,imagen2,hm1,cp1,ai1,pa1,vr1,cl1,hm2,cp2,ai2,pa2,vr2,cl2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Portada.started,image_11.started,text_19.started,Portada.stopped,Instruccions.started,text_8.started,key_resp_3.started,Instruccions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instructions_2.started,image_3.started,image_4.started,key_resp_4.started,text_9.started,text_10.started,instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,instructions_3.started,text_11.started,text_12.started,text_13.started,text_14.started,text_15.started,text_16.started,text_17.started,image_5.started,key_resp_5.started,text_18.started,image_6.started,image_7.started,image_8.started,image_9.started,image_10.started,instructions_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trial.started,image.started,image_2.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,results.started,text.started,text_2.started,text_3.started,text_4.started,text_5.started,text_6.started,text_7.started,key_resp_2.started,results.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
pngs\55.png,pngs\56.png,0,1,1,-1,1,0,0,-1,-1,1,-1,0,0,20,20,27,39.20944629999576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.05729640001664,39.20944629999576,39.20944629999576,39.20944629999576,39.38994590000948,left,0.16905820003012195,None,,,,,,,,,,,,,,495135,001,2025-07-07_11h32.12.369,untitled,2023.2.3,59.6603891844342,2025-07-07 11h32.20.152645 +0200,
pngs\77.png,pngs\78.png,0,1,1,0,-1,-1,0,-1,-1,0,1,1,0,21,21,38,39.554588500002865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.39029480004683,39.554588500002865,39.554588500002865,39.554588500002865,39.80703490000451,left,0.2396059000166133,None,,,,,,,,,,,,,,495135,001,2025-07-07_11h32.12.369,untitled,2023.2.3,59.6603891844342,2025-07-07 11h32.20.152645 +0200,
pngs\51.png,pngs\52.png,0,-1,1,1,-1,0,0,1,-1,-1,1,0,0,22,22,25,39.98741780000273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.807392900052946,39.98741780000273,39.98741780000273,39.98741780000273,40.23964400001569,right,0.24590259999968112,None,,,,,,,,,,,,,,495135,001,2025-07-07_11h32.12.369,untitled,2023.2.3,59.6603891844342,2025-07-07 11h32.20.152645 +0200,
pngs\37.png,pngs\38.png,0,1,1,0,-1,0,0,-1,-1,0,1,0,0,23,23,18,40.417536800028756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.24005110003054,40.417536800028756,40.417536800028756,40.417536800028756,40.7058468000032,right,0.2741132999653928,None,,,,,,,,,,,,,,495135,001,2025-07-07_11h32.12.369,untitled,2023.2.3,59.6603891844342,2025-07-07 11h32.20.152645 +0200,
pngs\79.png,pngs\80.png,0,1,1,0,1,-1,0,-1,-1,0,-1,1,0,24,24,39,40.874411199998576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.706180900044274,40.874411199998576,40.874411199998576,40.874411199998576,41.17229720001342,left,0.2944782999693416,None,,,,,,,,,,,,,,495135,001,2025-07-07_11h32.12.369,untitled,2023.2.3,59.6603891844342,2025-07-07 11h32.20.152645 +0200,
pngs\49.png,pngs\50.png,0,-1,1,1,1,0,0,1,-1,-1,-1,0,0,25,25,24,41.329603100020904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.172616600000765,41.329603100020904,41.329603100020904,41.329603100020904,41.57226990000345,right,0.2323399999877438,None,,,,,,,,,,,,,,495135,001,2025-07-07_11h32.12.369,untitled,2023.2.3,59.6603891844342,2025-07-07 11h32.20.152645 +0200,
pngs\73.png,pngs\74.png,0,-1,1,0,1,1,0,1,-1,0,-1,-1,0,26,26,36,41.7230177000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.57262270001229,41.7230177000165,41.7230177000165,41.7230177000165,41.9550137000042,left,0.23010569997131824,None,,,,,,,,,,,,,,495135,001,2025-07-07_11h32.12.369,untitled,2023.2.3,59.6603891844342,2025-07-07 11h32.20.152645 +0200,
pngs\1.png,pngs\2.png,0,-1,1,0,1,0,0,1,-1,0,-1,0,0,27,27,0,42.10995730001014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.95543590001762,42.10995730001014,42.10995730001014,42.10995730001014,42.338710300042294,left,0.22736399999121204,None,,,,,,,,,,,,,,495135,001,2025-07-07_11h32.12.369,untitled,2023.2.3,59.6603891844342,2025-07-07 11h32.20.152645 +0200,
pngs\31.png,pngs\32.png,-1,1,1,0,1,0,1,-1,-1,0,-1,0,0,28,28,15,42.50451900000917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.33911810000427,42.50451900000917,42.50451900000917,42.50451900000917,42.73810650000814,right,0.22536480001872405,None,,,,,,,,,,,,,,495135,001,2025-07-07_11h32.12.369,untitled,2023.2.3,59.6603891844342,2025-07-07 11h32.20.152645 +0200,
pngs\5.png,pngs\6.png,0,1,1,0,-1,0,0,-1,-1,0,1,0,0,29,29,2,42.89975189999677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.73846320004668,42.89975189999677,42.89975189999677,42.89975189999677,43.08787859999575,left,0.18205499998293817,None,,,,,,,,,,,,,,495135,001,2025-07-07_11h32.12.369,untitled,2023.2.3,59.6603891844342,2025-07-07 11h32.20.152645 +0200,
pngs\71.png,pngs\72.png,0,1,1,0,1,1,0,-1,-1,0,-1,-1,0,30,30,35,43.25190830003703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.08820030000061,43.25190830003703,43.25190830003703,43.25190830003703,43.55432460003067,left,0.2943845000118017,None,,,,,,,,,,,,,,495135,001,2025-07-07_11h32.12.369,untitled,2023.2.3,59.6603891844342,2025-07-07 11h32.20.152645 +0200,
pngs\25.png,pngs\26.png,1,-1,1,0,1,0,-1,1,-1,0,-1,0,0,31,31,12,43.718568700016476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.554656799999066,43.718568700016476,43.718568700016476,43.718568700016476,43.886850200011395,right,0.16273039998486638,None,,,,,,,,,,,,,,495135,001,2025-07-07_11h32.12.369,untitled,2023.2.3,59.6603891844342,2025-07-07 11h32.20.152645 +0200,
pngs\43.png,pngs\44.png,0,-1,1,-1,-1,0,0,1,-1,1,1,0,0,32,32,21,44.061779400042724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.88720420002937,44.061779400042724,44.061779400042724,44.061779400042724,44.353865600016434,left,0.28382369998143986,None,,,,,,,,,,,,,,495135,001,2025-07-07_11h32.12.369,untitled,2023.2.3,59.6603891844342,2025-07-07 11h32.20.152645 +0200,
pngs\17.png,pngs\18.png,-1,-1,1,0,1,0,1,1,-1,0,-1,0,0,33,33,8,44.51535530004185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.354195300024,44.51535530004185,44.51535530004185,44.51535530004185,44.72001990000717,left,0.19882370001869276,None,,,,,,,,,,,,,,495135,001,2025-07-07_11h32.12.369,untitled,2023.2.3,59.6603891844342,2025-07-07 11h32.20.152645 +0200,
pngs\67.png,pngs\68.png,0,-1,1,0,-1,-1,0,1,-1,0,1,1,0,34,34,33,44.88182619999861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.72035620000679,44.88182619999861,44.88182619999861,44.88182619999861,45.053758800029755,left,0.16790489997947589,None,,,,,,,,,,,,,,495135,001,2025-07-07_11h32.12.369,untitled,2023.2.3,59.6603891844342,2025-07-07 11h32.20.152645 +0200,
pngs\39.png,pngs\40.png,0,1,1,0,1,0,0,-1,-1,0,-1,0,0,35,35,19,45.206775600032415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.05406130000483,45.206775600032415,45.206775600032415,45.206775600032415,45.38662620005198,right,0.17876049998449162,None,,,,,,,,,,,,,,495135,001,2025-07-07_11h32.12.369,untitled,2023.2.3,59.6603891844342,2025-07-07 11h32.20.152645 +0200,
pngs\27.png,pngs\28.png,1,-1,1,0,-1,0,-1,1,-1,0,1,0,0,36,36,13,45.53959310002392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.38694640004542,45.53959310002392,45.53959310002392,45.53959310002392,45.78600120003102,right,0.23034489998826757,None,,,,,,,,,,,,,,495135,001,2025-07-07_11h32.12.369,untitled,2023.2.3,59.6603891844342,2025-07-07 11h32.20.152645 +0200,
pngs\3.png,pngs\4.png,0,-1,1,0,-1,0,0,1,-1,0,1,0,0,37,37,1,45.94045760005247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.78631360002328,45.94045760005247,45.94045760005247,45.94045760005247,46.10241720004706,left,0.1491150999790989,None,,,,,,,,,,,,,,495135,001,2025-07-07_11h32.12.369,untitled,2023.2.3,59.6603891844342,2025-07-07 11h32.20.152645 +0200,
pngs\53.png,pngs\54.png,0,1,1,-1,-1,0,0,-1,-1,1,1,0,0,38,38,26,46.26455330004683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.10274030000437,46.26455330004683,46.26455330004683,46.26455330004683,46.602848800015636,left,0.32155520003288984,None,,,,,,,,,,,,,,495135,001,2025-07-07_11h32.12.369,untitled,2023.2.3,59.6603891844342,2025-07-07 11h32.20.152645 +0200,
pngs\35.png,pngs\36.png,0,-1,1,0,-1,0,0,1,-1,0,1,0,0,39,39,17,46.765176100016106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.603356200037524,46.765176100016106,46.765176100016106,46.765176100016106,47.018795100040734,left,0.24511980003444478,None,,,,,,,,,,,,,,495135,001,2025-07-07_11h32.12.369,untitled,2023.2.3,59.6603891844342,2025-07-07 11h32.20.152645 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.01905170001555,47.05038530001184,47.05038530001184,47.05038530001184,47.05038530001184,47.05038530001184,47.05038530001184,47.05038530001184,47.05038530001184,50.26695600000676,space,3.2072445999947377,None,495135,001,2025-07-07_11h32.12.369,untitled,2023.2.3,59.6603891844342,2025-07-07 11h32.20.152645 +0200,
