imagen1,imagen2,hm1,cp1,ai1,pa1,vr1,cl1,hm2,cp2,ai2,pa2,vr2,cl2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Portada.started,image_11.started,text_19.started,Portada.stopped,Instruccions.started,text_8.started,key_resp_3.started,Instruccions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instructions_2.started,image_3.started,image_4.started,key_resp_4.started,text_9.started,text_10.started,instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,instructions_3.started,text_11.started,text_12.started,text_13.started,text_14.started,text_15.started,text_16.started,text_17.started,image_5.started,key_resp_5.started,text_18.started,image_6.started,image_7.started,image_8.started,image_9.started,image_10.started,instructions_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trial.started,image.started,image_2.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,results.started,text.started,text_2.started,text_3.started,text_4.started,text_5.started,text_6.started,text_7.started,key_resp_2.started,results.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
pngs\37.png,pngs\38.png,0,1,1,0,-1,0,0,-1,-1,0,1,0,0,9,9,18,11.500681700010318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.363313600013498,11.500681700010318,11.500681700010318,11.500681700010318,11.563017399981618,right,0.05086079996544868,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\35.png,pngs\36.png,0,-1,1,0,-1,0,0,1,-1,0,1,0,0,10,10,17,11.712251499993727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.56339399999706,11.712251499993727,11.712251499993727,11.712251499993727,11.748198700021021,right,0.030729200050700456,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\33.png,pngs\34.png,0,-1,1,0,1,0,0,1,-1,0,-1,0,0,11,11,16,11.899400800000876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.748581899970304,11.899400800000876,11.899400800000876,11.899400800000876,11.945718200004194,left,0.036769900005310774,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\7.png,pngs\8.png,0,1,1,0,1,0,0,-1,-1,0,-1,0,0,12,12,3,12.091665200015996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.946069800003897,12.091665200015996,12.091665200015996,12.091665200015996,12.129271499987226,right,0.02072600001702085,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\71.png,pngs\72.png,0,1,1,0,1,1,0,-1,-1,0,-1,-1,0,13,13,35,12.269691699999385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.129710600012913,12.269691699999385,12.269691699999385,12.269691699999385,12.346038100018632,right,0.06574079999700189,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\61.png,pngs\62.png,0,1,1,0,-1,0,0,-1,-1,0,1,0,0,14,14,30,12.49437939998461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.346369899983983,12.49437939998461,12.49437939998461,12.49437939998461,12.528919100004714,left,0.02572370000416413,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\69.png,pngs\70.png,0,1,1,0,-1,1,0,-1,-1,0,1,-1,0,15,15,34,12.667777299997397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.529287500015926,12.667777299997397,12.667777299997397,12.667777299997397,12.76287209999282,left,0.09275910002179444,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\5.png,pngs\6.png,0,1,1,0,-1,0,0,-1,-1,0,1,0,0,16,16,2,12.902267900004517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.763262899999972,12.902267900004517,12.902267900004517,12.902267900004517,12.995555299974512,left,0.08973830001195893,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\79.png,pngs\80.png,0,1,1,0,1,-1,0,-1,-1,0,-1,1,0,17,17,39,13.141703900007997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.995882700022776,13.141703900007997,13.141703900007997,13.141703900007997,13.429013999993913,left,0.2819265000289306,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\53.png,pngs\54.png,0,1,1,-1,-1,0,0,-1,-1,1,1,0,0,18,18,26,13.575614399975166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.42949770000996,13.575614399975166,13.575614399975166,13.575614399975166,13.761949400010053,left,0.1842233000206761,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\15.png,pngs\16.png,0,1,1,0,1,0,0,-1,-1,0,-1,0,0,19,19,7,13.907293000025675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.762355700018816,13.907293000025675,13.907293000025675,13.907293000025675,14.061635399993975,left,0.14122930000303313,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\11.png,pngs\12.png,0,-1,1,0,-1,0,0,1,-1,0,1,0,0,20,20,5,14.200821899983566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0621012999909,14.200821899983566,14.200821899983566,14.200821899983566,14.294914499972947,right,0.07997849996900186,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\65.png,pngs\66.png,0,-1,1,0,1,-1,0,1,-1,0,-1,1,0,21,21,32,14.441900399979204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.295355200010817,14.441900399979204,14.441900399979204,14.441900399979204,14.478490500012413,right,0.029193900001700968,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\73.png,pngs\74.png,0,-1,1,0,1,1,0,1,-1,0,-1,-1,0,22,22,36,14.614693299983628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.47884499997599,14.614693299983628,14.614693299983628,14.614693299983628,14.616829900012817,right,0.0008069999748840928,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\51.png,pngs\52.png,0,-1,1,1,-1,0,0,1,-1,-1,1,0,0,23,23,25,14.771886000002269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.617187199997716,14.771886000002269,14.771886000002269,14.771886000002269,15.01179580000462,right,0.22822490002727136,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\77.png,pngs\78.png,0,1,1,0,-1,-1,0,-1,-1,0,1,1,0,24,24,38,15.16352740000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.012163800012786,15.16352740000002,15.16352740000002,15.16352740000002,15.211144200002309,right,0.0434557999833487,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\63.png,pngs\64.png,0,1,1,0,1,0,0,-1,-1,0,-1,0,0,25,25,31,15.362553899991326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.211558100010734,15.362553899991326,15.362553899991326,15.362553899991326,15.445285899972077,left,0.06932920002145693,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\1.png,pngs\2.png,0,-1,1,0,1,0,0,1,-1,0,-1,0,0,26,26,0,15.597737199976109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.44564300001366,15.597737199976109,15.597737199976109,15.597737199976109,15.64418529998511,left,0.04189930000575259,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\47.png,pngs\48.png,0,1,1,1,1,0,0,-1,-1,-1,-1,0,0,27,27,23,15.794974100019317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.644791700004134,15.794974100019317,15.794974100019317,15.794974100019317,15.844062699994538,left,0.04485070001101121,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\49.png,pngs\50.png,0,-1,1,1,1,0,0,1,-1,-1,-1,0,0,28,28,24,15.992629199987277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.844470800017007,15.992629199987277,15.992629199987277,15.992629199987277,16.076669699978083,left,0.07203059998573735,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\23.png,pngs\24.png,1,1,1,0,1,0,-1,-1,-1,0,-1,0,0,29,29,11,16.22315640002489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.077104199968744,16.22315640002489,16.22315640002489,16.22315640002489,16.309917000005953,left,0.0742649000021629,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\9.png,pngs\10.png,0,-1,1,0,1,0,0,1,-1,0,-1,0,0,30,30,4,16.456253100011963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.31032970000524,16.456253100011963,16.456253100011963,16.456253100011963,16.57611269998597,left,0.11224340001353994,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\27.png,pngs\28.png,1,-1,1,0,-1,0,-1,1,-1,0,1,0,0,31,31,13,16.723022299993318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.576448299980257,16.723022299993318,16.723022299993318,16.723022299993318,16.810035999980755,left,0.08526530000381172,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\57.png,pngs\58.png,0,-1,1,0,1,0,0,1,-1,0,-1,0,0,32,32,28,16.95641559996875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.810479999985546,16.95641559996875,16.95641559996875,16.95641559996875,17.10969140002271,left,0.14729520003311336,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\75.png,pngs\76.png,0,-1,1,0,-1,1,0,1,-1,0,1,-1,0,33,33,37,17.256503999989945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.11005010001827,17.256503999989945,17.256503999989945,17.256503999989945,17.359697800013237,left,0.08788200002163649,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\41.png,pngs\42.png,0,-1,1,-1,1,0,0,1,-1,1,-1,0,0,34,34,20,17.507256700017024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.360071500006597,17.507256700017024,17.507256700017024,17.507256700017024,17.641775199968833,left,0.12364740000339225,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\31.png,pngs\32.png,-1,1,1,0,1,0,1,-1,-1,0,-1,0,0,35,35,15,17.788032400014345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.64221209997777,17.788032400014345,17.788032400014345,17.788032400014345,17.978339799970854,right,0.1880034999921918,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\17.png,pngs\18.png,-1,-1,1,0,1,0,1,1,-1,0,-1,0,0,36,36,8,18.1494679999887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.979947299987543,18.1494679999887,18.1494679999887,18.1494679999887,18.17531289998442,right,0.01761460001580417,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\55.png,pngs\56.png,0,1,1,-1,1,0,0,-1,-1,1,-1,0,0,37,37,27,18.326740999997128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.175678799976595,18.326740999997128,18.326740999997128,18.326740999997128,18.40939679997973,right,0.08094939996954054,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\25.png,pngs\26.png,1,-1,1,0,1,0,-1,1,-1,0,-1,0,0,38,38,12,18.56089859997155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.409740199975204,18.56089859997155,18.56089859997155,18.56089859997155,18.62513050000416,right,0.054344400006812066,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
pngs\29.png,pngs\30.png,-1,1,1,0,-1,0,1,-1,-1,0,1,0,0,39,39,14,18.77271190000465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.625478099973407,18.77271190000465,18.77271190000465,18.77271190000465,18.84118170000147,right,0.05129329999908805,None,,,,,,,,,,,,,,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.841512300015893,18.86711450002622,18.86711450002622,18.86711450002622,18.86711450002622,18.86711450002622,18.86711450002622,18.86711450002622,18.86711450002622,20.30763689999003,space,1.429184299951885,None,040197,001,2025-07-07_14h20.12.429,tarea_coche_autonomo,2023.2.3,59.939389274628894,2025-07-07 14h20.19.254440 +0200,
