0.2101,
0.2108,
0.2110,181349
0.2117,181349
0.2119,43616
0.2121,42328
0.2123,43742
0.2125,43740
0.2128,45111
0.2129,45499
0.2136,45983
0.2139,46558
0.2142,47196
0.2146,47316
0.2150,48002
0.2153,48844
0.2155,49200
0.2159,50117
0.2162,51074
0.2168,51160
0.2171,51741
0.2174,52028
0.2178,52317
0.2180,53162
0.2183,54002
0.2185,53968
0.2188,54888
0.2189,55574
0.2191,55969
0.2194,56396
0.2195,56935
0.2196,57049
0.2199,57158
0.2201,58166
0.2204,58963
0.2208,59287
0.2213,59696
0.2217,59857
0.2224,60985
0.2239,61447
0.2241,61460
0.2244,62002
0.2247,62890
0.2259,63090
0.2260,64029
0.2262,64965
0.2264,65458
0.2266,65930
0.2271,66135
0.2273,66192
0.2279,66627
0.2282,67533
0.2284,68353
0.2287,68603
0.2290,69116
0.2293,69228
0.2295,70033
0.2298,70487
0.2301,70624
0.2305,70507
0.2307,71760
0.2309,72341
0.2313,72184
0.2317,72266
0.2319,73291
0.2321,72788
0.2325,74103
0.2327,73619
0.2329,74616
0.2330,75848
0.2333,75389
0.2335,76417
0.2337,75817
0.2339,76618
0.2342,77041
0.2343,77423
0.2346,78014
0.2348,78527
0.2352,78423
0.2354,79002
0.2357,78979
0.2359,80208
0.2362,80331
0.2366,80723
0.2368,80893
0.2371,81765
0.2380,82748
0.2383,82626
0.2403,83119
0.2404,83427
0.2406,83743
0.2416,84192
0.2418,85362
0.2420,85142
0.2423,86006
0.2424,85949
0.2431,85993
0.2434,87026
0.2438,87235
0.2440,87084
0.2441,87902
0.2444,88332
0.2445,88423
0.2447,88969
0.2449,89366
0.2453,89527
0.2456,89635
0.2459,91350
0.2461,90715
0.2462,91329
0.2466,92004
0.2471,91735
0.2475,91672
0.2481,91897
0.2485,92613
0.2487,93442
0.2489,93933
0.2491,94323
0.2494,94782
0.2500,94590
0.2505,95186
0.2521,95570
0.2522,95788
0.2527,96543
0.2529,96335
0.2530,96840
0.2531,97744
0.2534,98623
0.2535,98191
0.2536,97794
0.2539,98114
0.2541,99203
0.2543,98857
0.2547,99821
0.2550,99560
0.2552,100272
0.2554,100670
0.2556,100934
0.2559,101335
0.2561,101318
0.2563,101393
0.2565,101284
0.2567,102394
0.2570,102538
0.2575,102755
0.2580,103264
0.2583,103351
0.2587,103759
0.2589,104789
0.2592,104603
0.2596,104814
0.2599,105165
0.2601,106202
0.2603,105724
0.2605,105886
0.2614,106229
0.2617,106718
0.2634,106851
0.2636,107537
0.2637,107994
0.2655,107908
0.2664,108461
0.2666,109017
0.2668,109324
0.2669,109536
0.2669,109864
0.2670,109635
0.2671,110255
0.2671,110617
0.2672,110527
0.2673,110772
0.2674,111376
0.2674,111498
0.2675,111543
0.2676,112638
0.2676,112194
0.2677,112389
0.2678,113110
0.2679,112611
0.2686,113461
0.2687,113660
0.2689,114291
0.2693,113849
0.2695,114643
0.2696,115010
0.2697,115018
0.2699,114974
0.2702,115486
0.2706,115724
0.2710,116016
0.2717,116201
0.2719,116580
0.2721,116670
0.2722,116818
0.2723,117288
0.2727,118272
0.2728,117759
0.2730,117860
0.2732,118177
0.2735,118605
0.2738,118548
0.2739,119012
0.2742,119599
0.2744,119522
0.2748,119006
0.2753,120167
0.2756,120414
0.2767,120628
0.2768,120970
0.2772,120756
0.2775,120830
0.2780,121806
0.2785,121043
0.2787,122398
0.2795,122726
0.2797,122564
0.2799,122908
0.2801,122771
0.2803,123008
0.2806,123833
0.2808,124451
0.2810,124052
0.2814,124319
0.2817,124437
0.2827,124830
0.2830,124164
0.2831,124916
0.2832,125222
0.2834,125668
0.2835,125751
0.2836,125768
0.2836,126013
0.2837,126768
0.2838,126869
0.2839,126999
0.2839,127376
0.2840,127188
0.2841,127215
0.2841,128066
0.2842,128048
0.2843,127794
0.2844,128344
0.2845,128561
0.2846,129036
0.2850,129536
0.2855,129320
0.2859,128830
0.2865,129231
0.2865,129725
0.2866,129613
0.2867,130397
0.2867,130076
0.2868,130436
0.2869,130638
0.2869,130265
0.2870,131061
0.2871,131397
0.2872,131808
0.2872,131629
0.2873,132403
0.2874,132284
0.2874,132080
0.2875,132417
0.2876,132698
0.2876,132749
0.2877,132726
0.2878,133582
0.2878,133701
0.2879,133474
0.2880,134393
