trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,image.stopped,Bienvenida.started,Bienvenida.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Participant,date,expName,psychopyVersion,frameRate,
,,,,12.645707099989522,None,17.572019800019916,22.57654450001428,space,10.477266900008544,17.572019800019916,None,lolo,2022_Oct_11_2125,BananaMonkey,3.2.3,59.92696101489712,
