image.started,image.stopped,Bienvenida.started,Bienvenida.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Participant,date,expName,psychopyVersion,frameRate,
8.458907199965324,None,9.422041599988006,None,space,1.1432173000066541,9.422041599988006,None,gh,2022_Oct_12_1211,BananaMonkey,3.2.3,59.750398669050924,
